cod_destino,cod_origem,passageiros_rodov_pred_log,passageiros_rodov_pred
2106326,2507507,1.0192515,10
2106326,2611606,0.7420163,5
2106326,2307304,1.6332582,42
2106326,2604106,0.8153754,6
2106326,2611101,1.4505825,28
2106326,2408102,1.0945644,12
2106326,2601201,0.744039,5
2106326,2704302,0.9039385,8
2106326,2612208,1.2932405,19
2106326,2504009,0.48373,3
2106326,2510808,0.6595463,4
2106326,2613909,0.72154784,5
2106326,2400208,0.5145507,3
2106326,2512101,0.982959,9
2106326,2516201,0.50701994,3
2106326,2910800,1.0112672,10
2106326,2503704,0.90515745,8
2106326,2927408,0.7053478,5
2106326,2301307,0.95708036,9
2106326,2104677,1.7886676,61
2106326,2302701,1.2358013,17
2106326,2302008,1.0998925,12
2106326,2301109,0.9528826,8
2106326,2110039,1.0754148,11
2106326,2107357,2.153138,142
2106326,2202208,0.866124,7
2106326,2111300,2.5138233,326
2106326,2106375,1.6697476,46
2106326,2101202,1.6867541,48
2106326,2207702,1.477369,30
2106326,2103000,1.2940823,19
2106326,2208403,0.60870886,4
2106326,2110203,1.530575,33
2106326,2203909,1.2522734,17
2106326,1502202,2.3570788,227
2106326,2112704,1.0855023,12
2106326,2110609,1.4096804,25
2106326,2105401,1.0775712,11
2106326,2109908,1.9302999,85
2106326,1502400,2.1508741,141
2106326,2211001,2.8114617,647
2106326,2103208,1.1329738,13
2106326,2106755,1.1908842,15
2106326,1506609,2.2567525,180
2106326,2108454,2.016196,103
2106326,2208007,1.7051153,50
2106326,2110104,1.4195839,26
2106326,2100832,0.9217003,8
2106326,2601102,0.82907075,6
2106326,2110708,0.9167812,8
2106326,2211308,0.91362494,8
2106326,2103307,1.6782621,47
2106326,1501956,1.2571554,18
2106326,1506559,1.3646728,23
2106326,2109809,1.9412568,87
2106326,2204303,0.51629865,3
2106326,2101004,1.4587437,28
2106326,2102101,1.3369045,21
2106326,2102606,1.4231375,26
2106326,2112902,1.15666,14
2106326,2104305,1.7041749,50
2106326,2106201,1.5016552,31
2106326,2102903,1.8070987,64
2106326,2304400,1.2987527,19
2106326,2605103,0.40311736,2
2106326,2101251,1.346752,22
2106326,2114007,1.7017626,50
2106326,2100436,1.5356799,34
2106326,2103174,2.1700172,147
2106326,2108603,1.7495854,56
1502905,1501402,2.4193375,262
1502905,1502400,1.5356531,34
1502905,1507961,1.2909775,19
1502905,1506500,0.8955837,7
2106375,1501402,2.3828416,241
2106375,2312908,1.1117299,12
2106375,2313401,1.1162385,13
2106375,2507507,0.49660462,3
2106375,2611606,0.2494715,1
2106375,2307304,0.80114806,6
2106375,2408003,0.744562,5
2106375,2408102,0.82409203,6
2106375,2612208,0.8227807,6
2106375,2504009,0.18864301,1
2106375,2510808,0.4538769,2
2106375,2400208,0.16328947,1
2106375,2503704,0.8205353,6
2106375,2104677,0.48234975,3
2106375,2106326,1.4883716,30
2106375,2301109,0.61098945,4
2106375,2110039,1.0111631,10
2106375,2107357,1.6251457,42
2106375,2202208,0.68824357,4
2106375,2111300,1.5486374,35
2106375,2101202,1.0743785,11
2106375,2103000,0.7280939,5
2106375,2110203,0.9980723,9
2106375,1502202,1.3430909,22
2106375,2105401,0.38485348,2
2106375,2109908,1.2920063,19
2106375,1502400,1.1975343,15
2106375,2211001,1.8576964,72
2106375,2103208,0.8618945,7
2106375,2106755,0.6050876,4
2106375,1506609,1.5286105,33
2106375,2108454,1.5911181,39
2106375,2208007,0.879649,7
2106375,2101004,0.8728004,7
2106375,2102101,0.8061131,6
2106375,2102606,0.93785167,8
2106375,2112902,0.4511694,2
2106375,2104305,1.0941505,12
2106375,2106201,0.7728567,5
2106375,2102903,1.0602329,11
2106375,2304400,1.4638389,29
2106375,2101251,0.75457853,5
2106375,2114007,1.0855012,12
2106375,2102002,1.1463919,14
2106375,2100436,0.8772723,7
2106375,2103174,0.73997223,5
2106375,2105153,1.1767142,15
1505007,1501402,2.6382575,434
1505007,1502202,1.6729765,47
1505007,1502400,2.1207635,132
1505007,1506609,1.9896947,97
1505007,1503200,2.3239534,210
1505007,1507409,1.6301789,42
1505007,1505601,2.254074,179
1505007,1506104,1.6952348,49
1505007,1507474,1.3649191,23
1505007,1506203,1.5698624,37
1505007,1506906,1.4256899,26
1505007,1506112,0.85024744,7
1505007,1506500,1.335092,21
1500347,1501402,2.1097775,128
1500347,1705508,0.7834481,6
1500347,1709302,0.89729863,7
1500347,1702109,1.3863846,24
1500347,2105302,1.5224699,33
1500347,1504208,0.8952089,7
1500347,1503804,0.6637763,4
1500347,1504703,0.76586896,5
1500347,1507953,0.9092984,8
1500347,1506161,1.4975858,31
1500347,1503093,0.81241786,6
1500347,1506138,1.5383681,34
1500347,1502707,0.98449785,9
1500347,1508407,2.1564717,143
1500347,1504976,0.52416945,3
1500347,1502954,1.2017249,15
1500347,1508084,2.0330396,107
1500347,1502152,1.4444424,27
1500347,1505437,1.7895254,61
1500347,1507300,1.3501183,22
1500347,1716703,0.5895796,3
1500347,1716653,0.31366277,2
1500347,1505551,0.67034835,4
1500347,1713957,0.44912133,2
1501709,1501402,3.13597,1367
1501709,1502202,2.0646114,116
1501709,1502400,1.7875578,61
1501709,1506609,1.8228664,66
1501709,1505403,1.7653334,58
1501709,1502301,1.608014,40
1501709,1504950,0.87818176,7
1501709,1508035,2.9008992,795
1501709,1506104,2.0126393,102
1501709,1506203,2.181324,151
1501709,1508308,1.3119204,20
1501709,1503077,1.0535017,11
1501709,1506112,1.5253003,33
1501709,1500909,3.0879955,1224
1501709,1506500,1.5378686,34
1502772,1501402,2.7379732,546
1502772,1506807,1.7734572,59
1502772,5208707,2.063798,115
1502772,5201108,1.6727147,47
1502772,5218003,1.4857138,30
1502772,1500602,1.6460942,44
1502772,1705508,1.5402927,34
1502772,1721000,1.8183676,65
1502772,2111300,1.5384054,34
1502772,2101202,1.3534001,22
1502772,2101400,1.8483629,70
1502772,2103000,1.819896,66
1502772,2111607,1.379173,23
1502772,1716109,1.7855223,61
1502772,1713304,1.1535803,14
1502772,2108009,1.239004,17
1502772,1709302,1.6898348,48
1502772,2102325,1.2183568,16
1502772,2100055,1.8653047,73
1502772,1702109,2.0926945,123
1502772,2109908,1.6724685,47
1502772,2105302,2.6536906,450
1502772,1502400,1.8894252,77
1502772,2211001,1.6458162,44
1502772,2106755,1.3082654,20
1502772,1506609,1.5726904,37
1502772,2207009,1.4459277,27
1502772,2108454,1.8667588,73
1502772,1709500,1.8057301,63
1502772,2208007,1.3888063,24
1502772,1504208,1.8455377,70
1502772,1503804,1.3779727,23
1502772,1505502,2.1193645,131
1502772,1504703,1.4689518,29
1502772,1507953,1.3335294,21
1502772,1506161,1.0444984,11
1502772,1503093,1.5993619,39
1502772,1506195,1.6392653,43
1502772,1502939,1.3322043,21
1502772,1503705,0.78757846,6
1502772,1505536,3.9935126,9851
1502772,1507151,1.5702124,37
1502772,1506138,2.170025,147
1502772,1502707,1.4708021,29
1502772,1508407,2.1743436,149
1502772,1505064,1.3281752,21
1502772,1504976,1.4993459,31
1502772,1502954,2.3806455,240
1502772,1502152,2.082406,120
1502772,2109106,0.65800476,4
1502772,1505650,0.9030196,7
1502772,1505486,1.506054,32
1502772,2101004,1.2044622,16
1502772,1504455,1.141825,13
1502772,1503457,1.1198273,13
1502772,1508159,1.4326631,27
1502772,1501725,1.1377106,13
1502772,1507607,1.63191,42
1502772,2112902,0.85956806,7
1502772,1506187,1.5179881,32
1502772,1502004,1.1659874,14
1502772,1500859,1.1480789,14
1502772,1503606,1.7310022,53
1502772,1716703,0.76773775,5
1502772,1716653,1.0022849,10
1502772,2111102,1.256278,18
1502772,2110658,1.3879372,24
1502772,2109502,1.4272848,26
1502772,2110005,1.1882116,15
1502772,2102804,0.75912213,5
1502772,1702208,1.8340832,68
1502772,2101608,1.1906213,15
1502772,2104800,1.2277589,16
1502772,2103802,0.8753814,7
1502772,1507458,1.5417888,34
1502772,1702554,2.010015,102
1502772,1702901,1.5838646,38
1502772,1703883,1.5900977,38
1502772,1702158,1.0107942,10
1502772,1720804,1.3365979,21
1502772,1717206,1.1413802,13
1504208,1501402,3.5968637,3952
1504208,1506807,2.5481563,353
1504208,1508100,2.99491,988
1504208,2611606,1.8596606,72
1504208,5208707,2.7713516,590
1504208,5101803,2.0341768,108
1504208,5300108,0.29852146,1
1504208,2604106,1.882933,76
1504208,5201108,2.1722624,148
1504208,5211800,1.1010891,12
1504208,5221601,0.58029824,3
1504208,5218003,1.1829219,15
1504208,2601201,2.0873094,122
1504208,2612208,1.8773258,75
1504208,2609907,2.0900607,123
1504208,2613909,1.5349988,34
1504208,1500602,2.5161922,328
1504208,1705508,1.6719676,46
1504208,1721000,2.6677659,465
1504208,2111300,3.1059537,1276
1504208,2101202,2.2855582,193
1504208,2101400,2.4500697,281
1504208,1504059,1.9834857,96
1504208,2103000,1.8866427,77
1504208,2111607,1.9174812,82
1504208,1716109,2.0844908,121
1504208,1713304,1.5457921,35
1504208,2108009,1.5913242,39
1504208,1709302,2.1822302,152
1504208,2102325,1.5217911,33
1504208,2100055,2.3590052,228
1504208,1702109,2.5563035,360
1504208,2109908,2.649077,445
1504208,2105302,3.3790655,2393
1504208,1502400,2.4762836,299
1504208,2211001,3.1255708,1335
1504208,2106755,1.6521047,44
1504208,1506609,2.3079693,203
1504208,2207009,2.4918215,310
1504208,2108454,2.569561,371
1504208,1709500,2.2986534,198
1504208,2208007,2.1394782,137
1504208,1503804,2.379189,239
1504208,2601102,1.8314697,67
1504208,1722081,1.4777157,30
1504208,1505502,2.6911948,491
1504208,1504703,1.9844879,96
1504208,1507953,1.8397015,69
1504208,1506161,2.38063,240
1504208,1503093,1.9969988,99
1504208,1506195,2.2910213,195
1504208,1506708,2.4030745,252
1504208,1502939,1.7915168,61
1504208,1503705,1.8646358,73
1504208,1501782,1.583638,38
1504208,1505536,3.0706072,1176
1504208,1507151,2.3853388,242
1504208,1506138,2.8226843,664
1504208,1502707,2.014432,103
1504208,2211308,1.2678943,18
1504208,1508407,2.816309,655
1504208,1505064,1.7793804,60
1504208,1504976,2.2587469,181
1504208,1502772,2.658667,455
1504208,1502954,3.3644128,2314
1504208,1508084,2.6300173,426
1504208,1502152,2.3622215,230
1504208,2109106,1.4751501,29
1504208,1505437,2.232355,170
1504208,1507300,2.3295689,213
1504208,1505650,1.581017,38
1504208,1505486,2.3211548,209
1504208,1501576,2.7501876,562
1504208,2101004,1.6748017,47
1504208,1504455,1.6450747,44
1504208,1503457,1.6874031,48
1504208,1508159,1.7404996,55
1504208,1501725,1.795579,62
1504208,1507607,2.234498,171
1504208,2112902,1.5543603,35
1504208,1506187,2.4611034,289
1504208,1508126,2.020245,104
1504208,2605103,0.67170256,4
1504208,2105427,1.7066915,50
1504208,1500347,1.873933,74
1504208,1500131,2.383278,241
1504208,1500859,2.1165805,130
1504208,1500958,2.0119114,102
1504208,2615607,0.95696044,9
1504208,5107180,2.221099,166
1504208,5106257,1.7613429,57
1504208,1503606,2.6361861,432
1504208,5100201,2.122154,132
1504208,5205406,0.61380905,4
1504208,5100359,0.91467774,8
1504208,1713205,1.8896583,77
1504208,1716703,1.7826824,60
1504208,2102556,1.5372707,34
1504208,1716653,1.1827608,15
1504208,5106778,1.7518629,56
1504208,5108600,2.5096574,323
1504208,5103353,2.345977,221
1504208,2111102,1.747288,55
1504208,2110658,2.1676621,147
1504208,2109502,1.8859829,76
1504208,2110005,1.2278991,16
1504208,1700707,0.5315878,3
1504208,2102804,1.0612966,11
1504208,2102036,1.8012894,63
1504208,1702208,2.642583,439
1504208,2101608,1.6548971,45
1504208,2104800,1.3800263,23
1504208,2103802,1.4282422,26
1504208,5219605,1.1884756,15
1504208,1715002,1.2352685,17
1504208,1507508,2.1921968,155
1504208,1507458,2.4144254,259
1504208,1702554,2.9020758,798
1504208,1707652,0.7709675,5
1504208,5204706,1.3478284,22
1504208,1720978,0.6010927,3
1504208,1702901,1.990526,97
1504208,1706258,1.9991417,99
1504208,1507755,2.0285046,106
1504208,1703883,1.5877414,38
1504208,1702158,1.4880446,30
1504208,1720804,1.7834347,60
1504208,1717206,1.6042533,40
1504208,2111532,1.955965,90
1504208,2112852,1.5442088,35
1504208,2103257,1.9251609,84
1504208,1505494,2.485985,306
1504208,1501758,2.7623472,578
2208403,1501402,1.8292624,67
2208403,5103403,0.4302169,2
2208403,2306306,0.963949,9
2208403,2312304,1.6211902,41
2208403,2305308,1.0559171,11
2208403,2313609,0.8375612,6
2208403,2309300,0.66378933,4
2208403,2312908,2.4364574,273
2208403,2313401,2.6536582,450
2208403,3550308,1.4892201,30
2208403,5208707,1.6176475,41
2208403,5101803,0.22806832,1
2208403,5300108,2.3431923,220
2208403,2408003,1.2980773,19
2208403,2408102,1.8856628,76
2208403,5201108,0.90918624,8
2208403,5211800,0.46031845,2
2208403,3304557,2.257665,180
2208403,5107909,0.87129503,7
2208403,2903201,1.1879017,15
2208403,2400208,1.014346,10
2208403,3205309,1.510148,32
2208403,3301009,0.80775076,6
2208403,3543402,0.861305,7
2208403,5107925,0.08779408,1
2208403,2304103,1.9295158,85
2208403,2106326,0.6894231,4
2208403,2301109,0.9302607,8
2208403,2110039,0.0,1
2208403,2107357,1.3094863,20
2208403,2202208,2.0923784,123
2208403,1705508,0.6378577,4
2208403,1721000,1.6085793,40
2208403,2202000,1.6418506,43
2208403,2111300,2.1634223,145
2208403,2111508,0.97357786,9
2208403,2101202,1.0705168,11
2208403,2207702,2.5857604,385
2208403,2104057,0.71621925,5
2208403,2202703,1.4746937,29
2208403,2103000,1.483156,30
2208403,2208304,1.2975513,19
2208403,2203701,1.8290762,67
2208403,2110203,1.0832697,12
2208403,1716109,0.31911203,2
2208403,1709302,0.51401657,3
2208403,1502202,1.4857626,30
2208403,2102325,0.7002269,5
2208403,2100055,0.7515079,5
2208403,1702109,1.239375,17
2208403,2105401,0.49801454,3
2208403,2109908,0.79848856,6
2208403,2105302,1.7502557,56
2208403,1502400,1.0725323,11
2208403,2211001,2.9558105,903
2208403,2106755,0.041960213,1
2208403,1506609,1.0712758,11
2208403,2108454,1.611867,40
2208403,1709500,0.67492247,4
2208403,2201903,0.034591053,1
2208403,2304400,3.3503704,2240
2208403,2205508,1.2469968,17
2208403,2201200,1.8229197,66
2208403,2114007,0.8410188,6
2208403,2101970,0.2113744,1
2208403,2200400,1.1549816,14
2208403,2110005,0.9902586,9
2208403,2100436,0.7664104,5
2208403,2205706,1.1181232,13
2208403,2209872,0.6001797,3
2208403,2201960,2.3447244,221
2208403,2202406,1.5322052,34
2208403,2207900,0.79495883,6
2208403,2206357,1.1769811,15
2208403,2202083,0.74121356,5
2208403,2203420,0.9513814,8
2208403,2205573,0.6683024,4
2601102,1501402,2.0482082,111
2601102,2314003,1.3042839,20
2601102,2305506,2.0015357,100
2601102,2919553,1.299147,19
2601102,3550308,2.7888627,614
2601102,2611606,2.674466,472
2601102,2307304,3.2787623,1900
2601102,2917508,1.5975772,39
2601102,2913200,0.86853045,7
2601102,2929909,1.1824028,15
2601102,5208707,1.9885173,97
2601102,5200803,0.7268375,5
2601102,2921708,0.69491506,4
2601102,2930105,1.4547809,28
2601102,5300108,2.4186304,262
2601102,2604106,1.8707602,74
2601102,2611101,3.0030458,1007
2601102,2906873,1.440373,27
2601102,5201108,1.0519823,11
2601102,2601201,1.5461295,35
2601102,2704302,1.7767645,59
2601102,2612208,1.8883946,77
2601102,2903201,1.2595961,18
2601102,2609907,2.1929963,155
2601102,2613909,1.8866642,77
2601102,5208004,0.6068032,4
2601102,2104677,0.0,1
2601102,2106326,0.9311755,8
2601102,2302701,1.7521675,56
2601102,2110039,0.0,1
2601102,2107357,1.4035656,25
2601102,2111300,1.9513206,89
2601102,2101202,1.2118324,16
2601102,2103000,1.2694081,18
2601102,2203909,2.2986739,198
2601102,1502202,1.4086465,25
2601102,2102325,0.4989181,3
2601102,2100055,1.5018945,31
2601102,2109908,1.4094306,25
2601102,2105302,1.7729064,59
2601102,1502400,1.2142553,16
2601102,2211001,2.8592153,723
2601102,2106755,0.55920744,3
2601102,1506609,1.0003412,10
2601102,2207009,1.5635264,36
2601102,2108454,1.5298402,33
2601102,2208007,2.5217419,332
2601102,1504208,1.690934,49
2601102,2211308,1.5825276,38
2601102,2601706,0.8615956,7
2601102,2605103,1.0509987,11
2601102,2615607,1.5312377,33
2601102,2612455,1.255706,18
2601102,2602001,2.0386364,109
2601102,2607307,2.112825,129
2601102,2608750,0.7938445,6
2601102,2605301,2.3619719,230
2601102,2114007,0.9803309,9
2601102,2610400,0.9245384,8
2601102,1702208,0.87026703,7
2601102,2202133,1.6297828,42
2601102,2200277,1.4282472,26
2601102,2204154,1.7569796,57
2601102,2203271,0.6019418,3
2601102,2202554,1.0563155,11
2601102,2612406,0.9490149,8
2601102,2210706,1.5508027,35
2512101,1501402,1.7320689,53
2512101,2307205,1.0100147,10
2512101,2308401,1.488901,30
2512101,2305506,2.05749,114
2512101,2308302,1.7078298,51
2512101,2305407,1.5665573,36
2512101,2919553,1.1018239,12
2512101,2507507,2.2741094,187
2512101,3550308,2.9680712,929
2512101,2611606,3.042684,1103
2512101,2307304,3.0350616,1084
2512101,2917508,1.157552,14
2512101,2913200,0.7880648,6
2512101,2929909,1.1308147,13
2512101,5208707,1.9208227,83
2512101,2800308,2.0206394,104
2512101,5200803,0.43090618,2
2512101,2921708,0.42314097,2
2512101,2930105,0.99500626,9
2512101,5300108,2.2195518,165
2512101,2611101,2.2655435,184
2512101,3133303,0.37473577,2
2512101,2402006,2.0038605,100
2512101,2906873,1.3261622,21
2512101,2408102,2.517768,329
2512101,2612604,1.1343681,13
2512101,2909703,0.64830613,4
2512101,5201108,1.2665787,18
2512101,2606002,1.5240391,33
2512101,2614105,0.99109596,9
2512101,2601201,1.481855,30
2512101,2706307,1.0667647,11
2512101,2704302,1.8848224,76
2512101,2603009,1.1212496,13
2512101,2612208,1.5789152,37
2512101,2513406,1.0739502,11
2512101,2504009,2.2416673,174
2512101,2510808,1.8373765,68
2512101,2903201,1.1279366,13
2512101,2609907,1.5298672,33
2512101,2504306,2.0958748,124
2512101,2500700,1.685948,48
2512101,2921302,0.99929136,9
2512101,2516904,1.754711,56
2512101,2516201,2.0985212,125
2512101,5208004,0.89352727,7
2512101,2910800,1.1120297,12
2512101,2503704,2.3577754,227
2512101,2301307,1.2121128,16
2512101,2302503,0.93377477,8
2512101,2106326,0.6347773,4
2512101,2302701,1.4033729,25
2512101,2302008,1.9478317,88
2512101,2301109,1.5414339,34
2512101,2111300,2.13611,136
2512101,2101202,0.9157991,8
2512101,2103000,0.99403316,9
2512101,1502202,1.06007,11
2512101,2100055,0.69747096,4
2512101,2109908,1.0717022,11
2512101,1502400,0.92395586,8
2512101,2211001,2.1176693,131
2512101,2106755,0.43438423,2
2512101,1506609,0.9411826,8
2512101,2108454,1.6785492,47
2512101,2208007,1.5825629,38
2512101,2211308,0.8008434,6
2512101,2103307,1.2910678,19
2512101,2109106,0.2120246,1
2512101,2204303,0.26416337,1
2512101,2304400,2.9617848,915
2512101,2502805,2.2266138,168
2512101,2404200,0.9600676,9
2512101,2508802,2.1661615,146
2512101,2504405,1.083367,12
2512101,2507408,2.1970472,157
2512101,2403103,1.5960113,39
2512101,2502409,0.8838666,7
2512101,2101251,0.43984026,2
2512101,2914604,1.5356072,34
2512101,2114007,0.9010031,7
2512101,2507705,1.0091821,10
2512101,2516102,1.34594,22
2512101,2507804,1.7777755,59
2512101,2101970,0.45914084,2
2512101,2514503,1.2135301,16
2512101,2509602,1.4752704,29
2512101,2514909,2.1131716,129
2512101,2504801,1.9241863,83
2512101,2513901,1.8980525,79
2512101,2513927,2.738218,547
2512101,2509156,1.7357012,54
2512101,2504504,1.9182523,82
2512101,2510907,2.597433,395
2512101,2503753,2.084709,121
2512101,2500775,2.6165292,413
2512101,2509370,1.4409716,27
2512101,2513968,1.9738803,94
2512101,2508109,1.5076114,32
2611101,1501402,2.6942267,494
2611101,2309607,1.4776726,30
2611101,3509502,0.8715868,7
2611101,2309904,1.3780333,23
2611101,2310605,2.1291764,134
2611101,2310506,1.3148515,20
2611101,2306108,1.798638,62
2611101,2310902,1.5055157,32
2611101,2314003,2.4143143,259
2611101,2313203,1.6827745,48
2611101,2308401,2.3856115,243
2611101,2305506,2.9736466,941
2611101,2308302,3.08143,1206
2611101,2309300,0.9270084,8
2611101,2312908,3.2967403,1980
2611101,2311405,1.4936616,31
2611101,2308500,2.106208,127
2611101,2311900,1.2412235,17
2611101,2305407,1.931628,85
2611101,2919553,2.6105716,407
2611101,2507507,2.8122532,649
2611101,3550308,3.7647367,5817
2611101,2311306,2.09638,124
2611101,2311801,1.5247353,33
2611101,2611606,3.6713018,4691
2611101,2307304,4.355029,22647
2611101,2313302,2.746973,558
2611101,2917508,3.2834795,1920
2611101,2913200,2.2093337,161
2611101,2929909,2.862425,728
2611101,5208707,2.9031146,800
2611101,2306900,2.0193942,104
2611101,5200803,1.6112376,40
2611101,3103504,1.7361,54
2611101,2921708,2.3069916,202
2611101,2930105,2.9218156,835
2611101,5300108,2.9712029,935
2611101,2408003,2.8508365,709
2611101,2604106,3.0223904,1052
2611101,3133303,1.6783547,47
2611101,2906873,2.140416,138
2611101,2408102,2.8520927,711
2611101,2612604,2.9336994,858
2611101,2909703,1.1425571,13
2611101,5201108,2.0836022,121
2611101,3168606,2.3823662,241
2611101,3106200,3.3897169,2453
2611101,3304557,3.8209395,6621
2611101,2601201,2.8798342,758
2611101,2704302,3.3545473,2262
2611101,2603009,2.7532394,566
2611101,2612208,3.139112,1377
2611101,2504009,3.4637349,2908
