cod_mun_origem,cod_mun_destino,total_passagens_2019,total_passagens_2020,tempo_medio_2019,tempo_medio_2020
4209102,1100122,85.0,,-2,
4314100,2611101,85.0,,-2,
1500602,5103403,84.0,148.0,-2,-2
3170107,3127701,84.0,,-2,
4208807,3502804,84.0,,-2,
5008305,1501402,84.0,,-2,
2207702,3106200,84.0,,-2,
2927408,2304251,84.0,,-2,
1100049,1721000,84.0,,-2,
1304062,4108304,84.0,,-2,
1100122,3541406,84.0,,-2,
4314902,2207702,84.0,,-2,
2105302,4314100,84.0,,-2,
5103403,1505536,84.0,,-2,
1100304,2304400,84.0,,-2,
1302603,1100304,84.0,,-2,
2800308,3143302,83.0,119.0,-2,-2
4305108,1504208,83.0,,-2,
2933307,1100122,83.0,,-2,
4115200,5204508,83.0,,-2,
5003207,5103403,83.0,,-2,
2611101,4305108,83.0,,-2,
4314902,1304203,83.0,,-2,
5100250,1302603,83.0,,-2,
4322400,5002704,83.0,,-2,
2211001,1100049,83.0,,-2,
3502804,2105302,83.0,,-2,
3541406,1100049,83.0,,-2,
1100122,1501402,83.0,,-2,
2927408,1100122,83.0,,-2,
3170107,2931350,82.0,,-2,
2611101,2903201,82.0,,-2,
1504208,4305108,82.0,,-2,
5204508,4115200,82.0,,-2,
3170701,2304400,82.0,,-2,
2307304,2105302,82.0,,-2,
1100122,2307304,82.0,,-2,
2903201,2408102,82.0,,-2,
4104808,2307304,82.0,,-2,
2408102,1100049,82.0,,-2,
3549805,2304251,82.0,,-2,
1100122,4209102,82.0,,-2,
3136702,2704302,82.0,,-2,
4204202,1100049,82.0,,-2,
3170206,1100122,82.0,,-2,
2611606,1100304,82.0,,-2,
2304400,1100049,82.0,,-2,
1200401,1504208,81.0,79.0,-2,-2
2408003,3549805,81.0,,-2,
3304557,3104007,81.0,,-2,
5218805,3205309,81.0,,-2,
5002704,3541406,81.0,,-2,
3549805,4314407,81.0,,-2,
5218805,2408102,81.0,,-2,
2307304,4104808,81.0,,-2,
2925303,2605459,81.0,,-2,
3529005,2933307,80.0,,-2,
2933307,3502804,80.0,,-2,
5208707,2932903,80.0,,-2,
4208807,5100250,80.0,,-2,
1304203,2304400,80.0,,-2,
2211001,1505536,80.0,,-2,
4305108,1721000,80.0,,-2,
1100205,4305108,80.0,,-2,
5008305,2800308,80.0,,-2,
2932903,4314902,80.0,,-2,
5100250,2307304,80.0,,-2,
3136702,2611101,80.0,,-2,
3543402,5003207,80.0,,-2,
1721000,1100049,80.0,,-2,
1200203,4205407,80.0,,-2,
4322400,2611606,80.0,,-2,
5003702,2211001,80.0,,-2,
2408102,1100122,80.0,,-2,
2507507,5003702,80.0,,-2,
1400100,4305108,80.0,,-2,
1100205,3127701,80.0,,-2,
3106200,1200203,80.0,,-2,
3502804,4208807,79.0,,-2,
3136702,3541406,79.0,,-2,
1100049,2211001,79.0,,-2,
2507507,3529005,79.0,,-2,
3143302,4104808,79.0,,-2,
3506003,3136702,79.0,,-2,
2800308,3136702,79.0,,-2,
4106902,3301009,79.0,,-2,
1500602,3541406,79.0,,-2,
5107909,4208807,79.0,,-2,
3127701,1100205,79.0,,-2,
2611606,1200203,79.0,,-2,
1302603,5003702,79.0,,-2,
3543402,1500602,79.0,,-2,
1506807,1303403,78.0,19.0,-2,58
3549904,1100205,78.0,,-2,
2931350,3170107,78.0,,-2,
4314407,4108304,78.0,,-2,
4314902,3170701,78.0,,-2,
2211001,5008305,78.0,,-2,
5103403,4322400,78.0,,-2,
1600303,2933307,78.0,,-2,
2504009,1400100,78.0,,-2,
4314902,2932903,78.0,,-2,
2408102,1100304,78.0,,-2,
5003207,4205407,78.0,,-2,
4316907,2704302,78.0,,-2,
3136702,2408102,78.0,,-2,
1304203,4314902,78.0,,-2,
5100250,2111300,78.0,,-2,
2304400,4316907,78.0,,-2,
3529005,1100049,78.0,,-2,
2913606,2111300,78.0,,-2,
3541406,1100122,78.0,,-2,
1400100,2913606,78.0,,-2,
2927408,1100304,78.0,,-2,
2611101,5107909,78.0,,-2,
1100049,2304400,78.0,,-2,
4113700,5101803,77.0,,-2,
1100122,2933307,77.0,,-2,
3506003,5003702,77.0,,-2,
2504009,4209102,77.0,,-2,
1501402,5008305,77.0,,-2,
2408102,5218805,77.0,,-2,
2931350,5103403,77.0,,-2,
5003702,4208807,77.0,,-2,
5008305,2307304,77.0,,-2,
3127701,3549805,77.0,,-2,
4104808,2800308,77.0,,-2,
2111300,5100250,77.0,,-2,
2304251,2927408,77.0,,-2,
2903201,1100205,77.0,,-2,
1721000,5003702,77.0,,-2,
1505536,5103403,77.0,,-2,
1505536,1100205,77.0,,-2,
2704302,1500602,76.0,114.0,-2,-2
3104007,3304557,76.0,,-2,
2304400,3170701,76.0,,-2,
4314100,1600303,76.0,,-2,
3143302,4314100,76.0,,-2,
4322400,2704302,76.0,,-2,
2800308,5008305,76.0,,-2,
4305108,2611101,76.0,,-2,
1304062,4106902,76.0,,-2,
5003702,2611101,76.0,,-2,
5208707,4317509,76.0,,-2,
1100049,3170206,76.0,,-2,
1100122,3170206,76.0,,-2,
3170701,4106902,75.0,,-2,
3170107,4208203,75.0,,-2,
3143302,1100122,75.0,,-2,
1100205,2903201,75.0,,-2,
4208807,2408102,75.0,,-2,
1100304,1721000,75.0,,-2,
2800308,1100049,75.0,,-2,
1100304,1302603,75.0,,-2,
1501402,1100049,75.0,,-2,
4208807,2913606,74.0,,-2,
4314100,3143302,74.0,,-2,
4209102,4104808,74.0,,-2,
4115200,2408003,74.0,,-2,
4314100,2307304,74.0,,-2,
4204202,5218805,74.0,,-2,
2304251,3549805,74.0,,-2,
5003702,1501402,74.0,,-2,
4316907,2304400,74.0,,-2,
5100250,2800308,74.0,,-2,
4208203,2304251,74.0,,-2,
1100049,4204202,74.0,,-2,
2408102,3529005,74.0,,-2,
1100122,2304400,74.0,,-2,
2307304,3143302,73.0,46.0,-2,-2
4104808,4314407,73.0,,-2,
5101803,2611606,73.0,,-2,
1504208,3136702,73.0,,-2,
4108304,3170107,73.0,,-2,
2932903,3304557,73.0,,-2,
2704302,4322400,73.0,,-2,
4305108,4209102,73.0,,-2,
3502804,4314100,73.0,,-2,
3529005,2507507,73.0,,-2,
1600303,3506003,73.0,,-2,
2925303,3529005,73.0,,-2,
4205407,1304062,73.0,,-2,
4104808,3143302,73.0,,-2,
1304062,4205407,73.0,,-2,
1501402,2903201,73.0,,-2,
1100122,2408102,73.0,,-2,
2105302,2931350,73.0,,-2,
1500602,4208203,72.0,97.0,-2,-2
2925303,2504009,72.0,,-2,
1721000,5008305,72.0,,-2,
4314100,2933307,72.0,,-2,
3529005,5003702,72.0,,-2,
3170107,4108304,72.0,,-2,
1600303,4314100,72.0,,-2,
4104808,4209102,72.0,,-2,
5103403,2931350,72.0,,-2,
3543402,3301009,72.0,,-2,
3301009,3543402,72.0,,-2,
2507507,5100250,72.0,,-2,
1600303,3502804,72.0,,-2,
3143302,5107909,72.0,,-2,
3506003,1100049,72.0,,-2,
2611606,4322400,72.0,,-2,
1100122,3506003,72.0,,-2,
2304400,1100304,72.0,,-2,
1100304,1501402,72.0,,-2,
3170701,3143302,71.0,,-2,
5101803,4113700,71.0,,-2,
2105302,2408003,71.0,,-2,
2933307,1600303,71.0,,-2,
1100304,2408102,71.0,,-2,
2307304,5100250,71.0,,-2,
3502804,1504208,71.0,,-2,
2211001,4317509,71.0,,-2,
1100049,2408102,71.0,,-2,
4204202,4209102,71.0,,-2,
2931350,2105302,71.0,,-2,
4108304,4314407,70.0,,-2,
2903201,3170107,70.0,,-2,
2903201,3541406,70.0,,-2,
4305108,3143302,70.0,,-2,
2611101,2504009,70.0,,-2,
4106902,3170701,70.0,,-2,
4115200,4316907,70.0,,-2,
4205407,5003207,70.0,,-2,
4208807,5003702,70.0,,-2,
2704302,4316907,70.0,,-2,
3541406,1500602,70.0,,-2,
4204202,3541406,70.0,,-2,
2611101,5003702,70.0,,-2,
2111300,1304062,70.0,,-2,
1504208,5107909,70.0,,-2,
2611606,4316907,70.0,,-2,
1200203,2927408,70.0,,-2,
1200203,4108304,70.0,,-2,
2304400,1100122,70.0,,-2,
1721000,2307304,69.0,56.0,-2,-2
5003702,3506003,69.0,,-2,
2913606,4208807,69.0,,-2,
2211001,4119905,69.0,,-2,
2408003,4115200,69.0,,-2,
3136702,4314100,69.0,,-2,
2507507,3136702,69.0,,-2,
2408102,4208807,69.0,,-2,
2903201,2704302,69.0,,-2,
1200401,4204202,69.0,,-2,
5103403,1200203,69.0,,-2,
1100122,2927408,69.0,,-2,
3143302,2307304,68.0,49.0,-2,-2
2611101,1506807,68.0,42.0,-2,-2
3170701,5103403,68.0,,-2,
4314407,4104808,68.0,,-2,
5003702,3170107,68.0,,-2,
3502804,5100250,68.0,,-2,
3170206,3549805,68.0,,-2,
3136702,5107909,68.0,,-2,
4317509,5208707,68.0,,-2,
2307304,4314100,68.0,,-2,
3549805,3170206,68.0,,-2,
3170107,1504208,68.0,,-2,
3506003,1200401,68.0,,-2,
4314100,2925303,68.0,,-2,
2611101,4104808,68.0,,-2,
3541406,1100304,68.0,,-2,
4209102,4204202,68.0,,-2,
1100122,4204202,68.0,,-2,
1501402,5100250,68.0,,-2,
5103403,3170701,67.0,,-2,
4314902,4314100,67.0,,-2,
3143302,4208807,67.0,,-2,
3127701,4204202,67.0,,-2,
3550308,3104007,67.0,,-2,
4314100,4108304,67.0,,-2,
4209102,4305108,67.0,,-2,
5008305,2211001,67.0,,-2,
3502804,1500602,67.0,,-2,
2913606,4104808,67.0,,-2,
4106902,2207702,67.0,,-2,
4305108,1100205,67.0,,-2,
4314100,4104808,67.0,,-2,
5003702,3529005,67.0,,-2,
2925303,4314100,67.0,,-2,
4317509,2211001,67.0,,-2,
2307304,1100122,67.0,,-2,
1100205,5003702,67.0,,-2,
2611101,2605459,66.0,78.0,-2,-2
3143302,2611101,66.0,35.0,-2,182
3170701,4314902,66.0,,-2,
2307304,3529005,66.0,,-2,
2507507,4316907,66.0,,-2,
4208203,3170107,66.0,,-2,
1100049,3170107,66.0,,-2,
5107909,3143302,66.0,,-2,
3509502,2932903,66.0,,-2,
1721000,3127701,66.0,,-2,
1304203,1304062,66.0,,-2,
2207702,4314902,66.0,,-2,
4316907,2611606,66.0,,-2,
1100049,2800308,66.0,,-2,
3170107,2211001,66.0,,-2,
1100205,4208807,66.0,,-2,
5101803,3205309,65.0,,-2,
2504009,2925303,65.0,,-2,
4208807,4108304,65.0,,-2,
5008305,5208707,65.0,,-2,
4209102,5003702,65.0,,-2,
4108304,3541406,65.0,,-2,
3127701,1504208,65.0,,-2,
4108304,3502804,65.0,,-2,
5208707,2207702,65.0,,-2,
2605459,3541406,65.0,,-2,
4113700,4316907,65.0,,-2,
2307304,1100304,65.0,,-2,
2927408,4322400,65.0,,-2,
5103403,5008305,65.0,,-2,
1501402,4314407,65.0,,-2,
2704302,2903201,65.0,,-2,
1100304,3541406,65.0,,-2,
1100049,1501402,65.0,,-2,
2605459,2611101,64.0,72.0,-2,-2
2211001,2307304,64.0,16.0,-2,-2
3143302,3170701,64.0,,-2,
2408003,2105302,64.0,,-2,
1100049,4208807,64.0,,-2,
4322400,3543402,64.0,,-2,
2504009,1506807,64.0,,-2,
1302603,4322400,64.0,,-2,
2408003,1400100,64.0,,-2,
5008305,4208203,64.0,,-2,
5002704,3502804,64.0,,-2,
4204202,3127701,64.0,,-2,
4113700,3127701,64.0,,-2,
5107909,3136702,64.0,,-2,
4322400,2927408,64.0,,-2,
3136702,3506003,64.0,,-2,
1506807,4314100,64.0,,-2,
3170206,1100304,64.0,,-2,
2925303,5107909,64.0,,-2,
3529005,2408102,64.0,,-2,
1100304,2611606,64.0,,-2,
2504009,2611101,63.0,,-2,
2932903,5208707,63.0,,-2,
2933307,5003702,63.0,,-2,
2211001,2408003,63.0,,-2,
1721000,4119905,63.0,,-2,
5100250,2507507,63.0,,-2,
3136702,4305108,63.0,,-2,
4208203,2931350,63.0,,-2,
4314100,3541406,63.0,,-2,
2932903,3509502,63.0,,-2,
5003702,3136702,63.0,,-2,
3205309,4322400,63.0,,-2,
5008305,5103403,63.0,,-2,
1100304,3170206,63.0,,-2,
2800308,5003702,63.0,,-2,
2925303,1100049,63.0,,-2,
2304400,2931350,63.0,,-2,
1100049,3529005,63.0,,-2,
4208203,4106902,62.0,19.0,-2,-2
4208807,1100049,62.0,,-2,
2307304,4208807,62.0,,-2,
3170107,2304251,62.0,,-2,
3541406,2105302,62.0,,-2,
1501402,2931350,62.0,,-2,
4322400,3170206,62.0,,-2,
5003207,1302603,62.0,,-2,
3170206,4322400,62.0,,-2,
3136702,2507507,62.0,,-2,
2913606,1400100,62.0,,-2,
2913606,2105302,62.0,,-2,
3127701,3205309,62.0,,-2,
2611101,3506003,62.0,,-2,
2105302,2925303,62.0,,-2,
4204202,1100122,62.0,,-2,
5100250,1501402,62.0,,-2,
1500602,1504208,61.0,44.0,-2,-2
4119905,1501402,61.0,,-2,
4322400,5103403,61.0,,-2,
3506003,3170206,61.0,,-2,
2304400,4322400,61.0,,-2,
4119905,2304400,61.0,,-2,
4314407,1501402,61.0,,-2,
3127701,1721000,61.0,,-2,
2211001,4208807,61.0,,-2,
3502804,5002704,61.0,,-2,
4208807,1400100,61.0,,-2,
3170107,1100049,61.0,,-2,
2933307,5107909,61.0,,-2,
1721000,1100304,61.0,,-2,
5003702,2800308,61.0,,-2,
1501402,1100122,61.0,,-2,
3506003,1400100,61.0,,-2,
1501402,1100304,61.0,,-2,
3170107,5003702,60.0,,-2,
4316907,2507507,60.0,,-2,
1506807,2504009,60.0,,-2,
2933307,4314100,60.0,,-2,
2111300,4119905,60.0,,-2,
3502804,3143302,60.0,,-2,
4209102,1500602,60.0,,-2,
3502804,4204202,60.0,,-2,
2304400,5218805,60.0,,-2,
3549805,3127701,60.0,,-2,
5100250,3502804,60.0,,-2,
2105302,4209102,60.0,,-2,
1100122,3170107,60.0,,-2,
2800308,3127701,60.0,,-2,
1200401,3506003,60.0,,-2,
1304203,3106200,60.0,,-2,
1400100,3529005,60.0,,-2,
5100250,2304400,60.0,,-2,
4205407,1200203,60.0,,-2,
2925303,2105302,60.0,,-2,
1600303,3143302,59.0,26.0,-2,-2
3541406,2903201,59.0,,-2,
5101803,4208203,59.0,,-2,
1302603,4317509,59.0,,-2,
2931350,3549805,59.0,,-2,
3541406,2605459,59.0,,-2,
2903201,2507507,59.0,,-2,
3549805,2931350,59.0,,-2,
5002704,3301009,59.0,,-2,
3506003,1600303,59.0,,-2,
2105302,3541406,59.0,,-2,
5107909,2933307,59.0,,-2,
3529005,2925303,59.0,,-2,
4314100,3136702,59.0,,-2,
3205309,3127701,59.0,,-2,
5003702,1721000,59.0,,-2,
2507507,1500602,58.0,47.0,-2,-2
4106902,4208203,58.0,20.0,-2,-2
3205309,5101803,58.0,,-2,
1304203,1501402,58.0,,-2,
3136702,5003702,58.0,,-2,
1100049,2611101,58.0,,-2,
3549805,2903201,58.0,,-2,
3127701,4115200,58.0,,-2,
3143302,5003702,58.0,,-2,
2925303,5003702,58.0,,-2,
4314407,2304400,58.0,,-2,
5208707,5008305,58.0,,-2,
5003207,2408102,58.0,,-2,
5003702,2507507,58.0,,-2,
2408102,5003702,58.0,,-2,
1400100,3506003,58.0,,-2,
2408102,3127701,58.0,,-2,
2304400,5100250,58.0,,-2,
1500602,2408102,57.0,116.0,-2,-2
3127701,3170107,57.0,,-2,
4208807,4104808,57.0,,-2,
5218805,2304400,57.0,,-2,
5218805,5103403,57.0,,-2,
4322400,2304400,57.0,,-2,
3127701,2925303,57.0,,-2,
3205309,1304062,57.0,,-2,
3502804,4108304,57.0,,-2,
1100205,5107909,57.0,,-2,
4208203,3301009,57.0,,-2,
4104808,5218805,57.0,,-2,
4316907,2927408,57.0,,-2,
3549805,2605459,57.0,,-2,
2927408,1200203,57.0,,-2,
1304062,5103403,57.0,,-2,
1200203,5103403,57.0,,-2,
3143302,3549904,56.0,,-2,
1304203,1506807,56.0,,-2,
4322400,1302603,56.0,,-2,
4209102,5218805,56.0,,-2,
2611101,1100049,56.0,,-2,
4204202,2504009,56.0,,-2,
2931350,4208203,56.0,,-2,
5208707,4322400,56.0,,-2,
2211001,3170107,56.0,,-2,
4208203,2903201,56.0,,-2,
3502804,3136702,56.0,,-2,
5003702,2408102,56.0,,-2,
2605459,3549805,56.0,,-2,
2605459,3502804,56.0,,-2,
2307304,1721000,55.0,81.0,-2,-2
2611101,3143302,55.0,43.0,-2,-2
2408102,2507507,55.0,15.0,-2,-2
2507507,2408102,55.0,14.0,-2,41
3550308,5218805,55.0,,-2,
2105302,4305108,55.0,,-2,
3104007,3205309,55.0,,-2,
4305108,2105302,55.0,,-2,
1100205,3170701,55.0,,-2,
2933307,5003207,55.0,,-2,
2933307,4305108,55.0,,-2,
4314100,1506807,55.0,,-2,
3143302,5100250,55.0,,-2,
2504009,1505536,55.0,,-2,
1721000,2504009,55.0,,-2,
4204202,3502804,55.0,,-2,
3543402,5008305,55.0,,-2,
2800308,5100250,55.0,,-2,
3136702,3502804,55.0,,-2,
5100250,3143302,55.0,,-2,
4104808,2611101,55.0,,-2,
1500602,4113700,55.0,,-2,
2927408,5100250,55.0,,-2,
1500602,2211001,54.0,91.0,-2,-2
2611606,5101803,54.0,,-2,
3170701,1501402,54.0,,-2,
3170206,3506003,54.0,,-2,
2931350,3205309,54.0,,-2,
1721000,4314407,54.0,,-2,
2304251,3170107,54.0,,-2,
3543402,4322400,54.0,,-2,
3170107,1100122,54.0,,-2,
2304400,4119905,54.0,,-2,
2925303,5008305,54.0,,-2,
4317509,2304400,54.0,,-2,
3541406,4314100,54.0,,-2,
2611606,1304203,54.0,,-2,
1100304,2307304,54.0,,-2,
1500602,4204202,54.0,,-2,
4104808,2913606,54.0,,-2,
4205407,2931350,54.0,,-2,
1200203,3543402,54.0,,-2,
3502804,2605459,54.0,,-2,
1506807,3541406,54.0,,-2,
1500602,2704302,53.0,113.0,-2,-2
2307304,2211001,53.0,12.0,-2,-2
4119905,2507507,53.0,,-2,
4208203,5101803,53.0,,-2,
4208807,3143302,53.0,,-2,
2304400,1304203,53.0,,-2,
3136702,1504208,53.0,,-2,
5218805,1501402,53.0,,-2,
5003207,2933307,53.0,,-2,
3127701,4113700,53.0,,-2,
5003207,3549805,53.0,,-2,
4104808,4314100,53.0,,-2,
3301009,5208707,53.0,,-2,
4314407,1100205,53.0,,-2,
2605459,4204202,53.0,,-2,
1500602,4104808,53.0,,-2,
2105302,2307304,53.0,,-2,
3529005,1400100,53.0,,-2,
2903201,1501402,53.0,,-2,
4208807,1100205,53.0,,-2,
5003702,1100205,53.0,,-2,
4108304,1200203,53.0,,-2,
5100250,2927408,53.0,,-2,
3143302,1600303,52.0,29.0,-2,-2
2504009,3541406,52.0,,-2,
4119905,3136702,52.0,,-2,
2507507,4119905,52.0,,-2,
1100205,4314407,52.0,,-2,
2304400,4317509,52.0,,-2,
2925303,3127701,52.0,,-2,
4322400,5208707,52.0,,-2,
5208707,3301009,52.0,,-2,
5218805,4104808,52.0,,-2,
2207702,4106902,52.0,,-2,
2211001,1100122,52.0,,-2,
3127701,3143302,52.0,,-2,
3106200,1304203,52.0,,-2,
1400100,5003702,52.0,,-2,
1600303,5107909,52.0,,-2,
5003702,1302603,52.0,,-2,
1304062,5208707,52.0,,-2,
1506807,2408003,51.0,,-2,
2408003,3143302,51.0,,-2,
3529005,3170206,51.0,,-2,
3170206,3502804,51.0,,-2,
3143302,3502804,51.0,,-2,
2207702,4205407,51.0,,-2,
3502804,4314407,51.0,,-2,
2933307,1506807,51.0,,-2,
4119905,2704302,51.0,,-2,
2605459,2925303,51.0,,-2,
1304203,2611606,51.0,,-2,
4317509,2927408,51.0,,-2,
4322400,3205309,51.0,,-2,
5003207,2800308,51.0,,-2,
2931350,4205407,51.0,,-2,
1304203,5300108,51.0,,-2,
3127701,2111300,51.0,,-2,
4104808,2105302,51.0,,-2,
2105302,3143302,51.0,,-2,
2507507,2605459,50.0,37.0,-2,-2
3143302,1500602,50.0,42.0,-2,-2
1721000,1504208,50.0,23.0,-2,-2
5218805,3506003,50.0,,-2,
3143302,2408003,50.0,,-2,
4314407,3502804,50.0,,-2,
1501402,1304203,50.0,,-2,
2507507,2903201,50.0,,-2,
3127701,2800308,50.0,,-2,
4113700,4104808,50.0,,-2,
2927408,4316907,50.0,,-2,
1504208,2933307,50.0,,-2,
1100304,4314100,50.0,,-2,
3541406,1600303,50.0,,-2,
3549904,3143302,49.0,,-2,
3502804,1600303,49.0,,-2,
3301009,5002704,49.0,,-2,
5002704,1304062,49.0,,-2,
4104808,4113700,49.0,,-2,
5300108,1304203,49.0,,-2,
2913606,3506003,49.0,,-2,
1304062,1504208,49.0,,-2,
1400100,1500602,48.0,137.0,-2,-2
2307304,1506807,48.0,62.0,-2,-2
1504208,1721000,48.0,17.0,-2,-2
2605459,1200401,48.0,4.0,-2,-2
1501402,4119905,48.0,,-2,
1100205,5101803,48.0,,-2,
2933307,1100049,48.0,,-2,
4316907,3506003,48.0,,-2,
4317509,1302603,48.0,,-2,
2931350,3143302,48.0,,-2,
3143302,2931350,48.0,,-2,
2504009,4204202,48.0,,-2,
1100304,2211001,48.0,,-2,
1721000,4317509,48.0,,-2,
4209102,2304251,48.0,,-2,
2304251,4209102,48.0,,-2,
5008305,3543402,48.0,,-2,
1100122,3529005,48.0,,-2,
3301009,5300108,48.0,,-2,
3127701,2211001,48.0,,-2,
2111300,3529005,48.0,,-2,
1302603,4314407,48.0,,-2,
1200203,1721000,48.0,,-2,
5208707,1304062,48.0,,-2,
2611101,1504208,47.0,65.0,-2,-2
5218805,2307304,47.0,,-2,
1501402,4316907,47.0,,-2,
3170206,3529005,47.0,,-2,
4314407,3541406,47.0,,-2,
4115200,3127701,47.0,,-2,
5003702,4209102,47.0,,-2,
2704302,4119905,47.0,,-2,
2211001,4314407,47.0,,-2,
2408003,4204202,47.0,,-2,
2903201,4314100,47.0,,-2,
5003702,2933307,47.0,,-2,
4317509,5002704,47.0,,-2,
4204202,3529005,47.0,,-2,
5003207,4113700,47.0,,-2,
2800308,1100122,47.0,,-2,
5003702,3143302,47.0,,-2,
2903201,3506003,47.0,,-2,
3502804,5003702,47.0,,-2,
1400100,1505536,47.0,,-2,
5107909,1504208,47.0,,-2,
1501402,5003207,47.0,,-2,
5218805,3550308,46.0,,-2,
2931350,3502804,46.0,,-2,
3502804,3170206,46.0,,-2,
4316907,3549805,46.0,,-2,
4209102,2105302,46.0,,-2,
1501402,5218805,46.0,,-2,
2504009,4113700,46.0,,-2,
2504009,1100122,46.0,,-2,
3136702,2925303,46.0,,-2,
2927408,4317509,46.0,,-2,
1304203,4106902,46.0,,-2,
5002704,4317509,46.0,,-2,
1100304,3170107,46.0,,-2,
3529005,4204202,46.0,,-2,
4204202,2605459,46.0,,-2,
2605459,2507507,45.0,32.0,-2,-2
1506807,2307304,45.0,59.0,-2,-2
1500602,3143302,45.0,50.0,-2,-2
3170701,1100205,45.0,,-2,
4104808,4208807,45.0,,-2,
3529005,3136702,45.0,,-2,
3541406,4208807,45.0,,-2,
3127701,4108304,45.0,,-2,
5218805,4209102,45.0,,-2,
2408102,2903201,45.0,,-2,
4119905,2111300,45.0,,-2,
2931350,2704302,45.0,,-2,
3127701,2105302,45.0,,-2,
3301009,4208203,45.0,,-2,
4108304,3127701,45.0,,-2,
3170107,4314100,45.0,,-2,
1600303,3541406,45.0,,-2,
2931350,2304400,45.0,,-2,
5107909,2925303,45.0,,-2,
1504208,1304062,45.0,,-2,
5103403,1304062,45.0,,-2,
1100049,1302603,45.0,,-2,
2304400,5008305,45.0,,-2,
2408003,1506807,44.0,,-2,
2307304,5218805,44.0,,-2,
4104808,3506003,44.0,,-2,
4119905,1721000,44.0,,-2,
3205309,2931350,44.0,,-2,
2704302,3301009,44.0,,-2,
3541406,2504009,44.0,,-2,
1506807,5003702,44.0,,-2,
3136702,3304557,44.0,,-2,
3143302,5003207,44.0,,-2,
3170107,4204202,44.0,,-2,
3143302,3127701,44.0,,-2,
5003207,2507507,44.0,,-2,
2800308,5003207,44.0,,-2,
4316907,4113700,44.0,,-2,
1100122,2211001,44.0,,-2,
1302603,5008305,44.0,,-2,
1100205,4317509,44.0,,-2,
2704302,3127701,44.0,,-2,
1721000,5003207,44.0,,-2,
2105302,4104808,44.0,,-2,
3502804,3543402,43.0,,-2,
3549805,4316907,43.0,,-2,
4316907,4115200,43.0,,-2,
3543402,3502804,43.0,,-2,
4119905,5107909,43.0,,-2,
1501402,3170701,43.0,,-2,
1600303,2408003,43.0,,-2,
1504208,4314100,43.0,,-2,
2611101,4208807,43.0,,-2,
4316907,1501402,43.0,,-2,
2931350,2408102,43.0,,-2,
1500602,2925303,43.0,,-2,
4305108,3136702,43.0,,-2,
2507507,5003207,43.0,,-2,
3529005,1100304,43.0,,-2,
1100304,2611101,43.0,,-2,
5003702,3502804,43.0,,-2,
2611101,3170107,43.0,,-2,
1100205,4316907,43.0,,-2,
4208203,5003207,43.0,,-2,
3506003,1100122,43.0,,-2,
3506003,2611101,43.0,,-2,
5003207,1501402,43.0,,-2,
2605459,2307304,42.0,14.0,-2,-2
3127701,4104808,42.0,,-2,
2307304,2933307,42.0,,-2,
5008305,1721000,42.0,,-2,
4119905,2211001,42.0,,-2,
1100122,2504009,42.0,,-2,
4204202,2408003,42.0,,-2,
2105302,5003702,42.0,,-2,
3170107,2307304,42.0,,-2,
4314100,1504208,42.0,,-2,
1500602,3502804,42.0,,-2,
1304062,5002704,42.0,,-2,
2507507,3127701,42.0,,-2,
2931350,1501402,42.0,,-2,
4314100,3170107,42.0,,-2,
4316907,2611101,42.0,,-2,
5208707,1304203,42.0,,-2,
4314407,2408102,42.0,,-2,
3502804,1100304,42.0,,-2,
5100250,1400100,42.0,,-2,
1100122,2800308,42.0,,-2,
5003207,4208203,42.0,,-2,
2111300,3127701,42.0,,-2,
5003702,4113700,42.0,,-2,
2105302,2933307,42.0,,-2,
2933307,1504208,42.0,,-2,
3127701,2408102,42.0,,-2,
3502804,2504009,41.0,,-2,
5218805,3549805,41.0,,-2,
1506807,2933307,41.0,,-2,
3541406,2304251,41.0,,-2,
1100304,3529005,41.0,,-2,
4204202,3170107,41.0,,-2,
1304203,2927408,41.0,,-2,
3541406,4108304,41.0,,-2,
1721000,2931350,41.0,,-2,
3529005,2111300,41.0,,-2,
3170107,1100304,41.0,,-2,
2211001,5003207,41.0,,-2,
3543402,1200203,41.0,,-2,
3143302,3506003,41.0,,-2,
1304062,4208203,41.0,,-2,
3529005,1600303,41.0,,-2,
2605459,2105302,41.0,,-2,
1200203,5002704,41.0,,-2,
5008305,2304400,41.0,,-2,
5002704,1200203,41.0,,-2,
1200401,2605459,40.0,9.0,-2,-2
2211001,5101803,40.0,,-2,
4205407,2207702,40.0,,-2,
3301009,4205407,40.0,,-2,
4106902,2919306,40.0,,-2,
4113700,3170107,40.0,,-2,
1505536,2504009,40.0,,-2,
1304203,5208707,40.0,,-2,
5101803,2927408,40.0,,-2,
2913606,5107909,40.0,,-2,
4108304,2207702,40.0,,-2,
1100304,4208807,40.0,,-2,
2105302,2605459,40.0,,-2,
3506003,2913606,40.0,,-2,
2304251,2925303,40.0,,-2,
2913606,4204202,40.0,,-2,
1506807,2611101,39.0,52.0,-2,-2
2925303,3170701,39.0,,-2,
3502804,4104808,39.0,,-2,
3127701,4208807,39.0,,-2,
1100205,5218805,39.0,,-2,
4119905,1100205,39.0,,-2,
2919306,4106902,39.0,,-2,
2408003,4208807,39.0,,-2,
2704302,4317509,39.0,,-2,
2307304,3170107,39.0,,-2,
3127701,1100049,39.0,,-2,
3550308,1304203,39.0,,-2,
2207702,5208707,39.0,,-2,
