cod_mun,pib,PIB_agro,PIB_ind,PIB_serv,PIB_pub,hierarquia,nome_hierarquia,CGT,CI,CGP,indice_atracao,ia_vestuario,ia_moveis,ia_saude_bm,ia_saude_a,ia_ensino_sup,ia_cultura,ia_esporte,ia_aeroporto,ia_jornal,ia_transporte,num_leitos
1718402,50417,8927,1715,13631,22282,5,Centro Local,,0.954242509439325,,379.60023499341,0.0,0.0,0.0,0.0,0.0,324.666666666666,255.366666666667,0.0,0.0,3063.04776357204,0.0
2202133,50393,7429,2031,14611,22883,5,Centro Local,,0.698970004336019,,5390.19696095304,0.0,0.0,0.0,0.0,0.0,5369.44953253507,8887.03333333333,0.0,0.0,39337.9280237771,0.0
5218391,50379,13318,3376,16201,14213,5,Centro Local,,0.778151250383644,,1165.92204371483,0.0,0.0,0.0,0.0,0.0,0.0,237.3,0.0,0.0,11421.9204371483,0.0
2106359,50373,15153,1868,8791,23595,5,Centro Local,,0.301029995663981,,820.405405405405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7383.64864864864,0.0
3157302,50324,5901,3526,17888,20440,5,Centro Local,,0.602059991327962,,247.268136004857,0.0,0.0,0.0,0.0,0.0,194.6,0.0,0.0,0.0,2050.27322404372,0.0
3529658,50298,26576,2216,9626,11168,5,Centro Local,,1.46239799789896,,295.466748871656,0.0,0.0,0.0,0.0,0.0,0.0,549.8,0.0,0.0,2404.86748871656,0.0
4301925,50253,29235,1531,6681,11634,5,Centro Local,,1.0,,179.028333333333,0.0,11.4,0.0,0.0,0.0,856.3,922.583333333334,0.0,0.0,0.0,0.0
3114808,50251,9486,2435,16660,19302,5,Centro Local,,1.27875360095283,,190.436153212327,92.4000000000002,129.902678818006,0.0,0.0,0.0,1305.1,376.958853305268,0.0,0.0,0.0,2.89210233592881
2513208,50239,2736,2333,13153,29797,5,Centro Local,,1.07918124604762,,4251.5227826942,35075.0033333333,0.0,0.0,0.0,0.0,2986.15,1418.46666666667,0.0,0.0,1044.11504424779,1.97418375094913
4125555,50187,19583,2521,9724,15602,5,Centro Local,,1.20411998265592,,123.728898305084,0.0,0.0,0.0,0.0,0.0,0.0,432.95,0.0,0.0,804.338983050846,0.0
2207405,50151,16786,1946,8815,19047,5,Centro Local,,0.778151250383644,,517.623148148148,0.0,0.0,0.0,0.0,0.0,2602.96666666666,2187.83333333333,0.0,0.0,0.0,2.37576717481687
3167905,50139,7477,6680,16033,16821,5,Centro Local,,1.07918124604762,,421.789141714973,46.0500000000001,0.0,0.0,0.0,0.0,51.3333333333334,0.0,0.0,0.0,4115.39141714973,0.0
4310579,50116,29203,1584,5664,12920,5,Centro Local,,0.778151250383644,,111.405891472868,0.0,0.0,0.0,0.0,0.0,0.0,39.7333333333333,0.0,0.0,1074.32558139535,0.0
5207105,50103,25332,1719,8281,12947,5,Centro Local,,0.602059991327962,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.62700964630225
3138682,50069,5577,1912,13973,26534,5,Centro Local,,0.778151250383644,,1967.58536655117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19675.8536655117,0.0
2202778,50056,4939,1838,11192,29567,5,Centro Local,,0.602059991327962,,1782.75516416101,0.0,0.0,0.0,0.0,0.0,665.95,2201.6,0.0,0.0,13891.1174124085,0.914913083257091
3123858,50029,5786,2637,16628,22939,5,Centro Local,,1.17609125905568,,276.113371212121,0.0,0.0,216.366666666666,0.0,0.0,0.0,0.0,0.0,0.0,2544.76704545455,0.0
4215059,49974,24186,2110,8780,13520,5,Centro Local,,1.0,,94.3718612245347,0.0,0.0,0.0,0.0,0.0,540.166666666667,403.551945578679,0.0,0.0,0.0,0.0
1715002,49937,12056,2270,9310,24142,5,Centro Local,,1.0,,461.930349793931,0.0,0.0,0.0,0.0,0.0,428.266666666666,1054.97,0.0,0.0,2882.85976202949,0.0
5204656,49911,23376,1442,9732,13138,5,Centro Local,,0.602059991327962,,715.510011157601,0.0,0.0,0.0,0.0,0.0,0.0,768.673333333333,0.0,0.0,6386.42677824267,6.02904905453549
3127206,49900,10991,3145,13444,20183,5,Centro Local,,1.17609125905568,,26.075,0.0,0.0,0.0,0.0,0.0,0.0,260.75,0.0,0.0,0.0,0.0
2311231,49835,9695,1505,12264,24653,5,Centro Local,,0.301029995663981,,349.562874720358,0.0,0.0,0.0,0.0,0.0,948.466666666667,711.35,0.0,0.0,1835.8120805369,2.03125
3136959,49817,9198,2228,12166,24686,5,Centro Local,,0.602059991327962,,310.62962962963,0.0,0.0,0.0,0.0,0.0,377.866666666667,2417.8,0.0,0.0,0.0,0.0
2900603,49816,16939,2591,8921,20020,5,Centro Local,,0.301029995663981,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.90308173291648
4310751,49709,19666,1799,14970,12091,5,Centro Local,,1.14612803567824,,30.7433333333333,53.9666666666668,53.9666666666668,0.0,0.0,0.0,0.0,199.5,0.0,0.0,0.0,12.3711340206186
4210852,49683,15860,7311,10552,13422,5,Centro Local,,0.954242509439325,,28.2444444444444,0.0,254.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2101939,49636,15250,2951,11585,18288,5,Centro Local,,0.903089986991944,,4839.15107138261,0.0,0.0,0.0,0.0,0.0,3156.86559986502,0.0,0.0,7276.29333333334,36396.4321328642,2.49542505406754
4202156,49599,18301,2171,12212,15025,5,Centro Local,,1.17609125905568,,74.8999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,748.999999999999,0.0
3501400,49593,10978,2669,16540,17840,5,Centro Local,,0.903089986991944,,94.608,0.0,0.0,0.0,0.0,0.0,0.0,237.6,0.0,0.0,708.48,0.0
2206506,49558,5022,1897,12552,27282,5,Centro Local,,1.04139268515823,,968.734266017843,0.0,0.0,0.0,0.0,493.25,4413.81666666667,2443.66666666667,0.0,0.0,2051.62043795621,2.58765687669815
2204907,49546,4188,1526,10570,30944,5,Centro Local,,1.07918124604762,,376.325996798819,0.0,0.0,0.0,0.0,102.5,717.499999999999,820.000000000001,0.0,0.0,1746.93397118937,2.33890773009005
3123502,49539,17546,6807,10422,11874,5,Centro Local,,0.602059991327962,,9.26,0.0,0.0,0.0,0.0,0.0,0.0,92.6,0.0,0.0,0.0,0.0
3167707,49481,6652,2442,15338,23368,5,Centro Local,,1.20411998265592,,216.615461428279,0.0,339.4,56.5666666666668,56.5666666666668,0.0,595.066666666666,226.266666666667,0.0,0.0,712.552486187844,0.0
4311429,49436,25082,1586,7200,14714,5,Centro Local,,0.954242509439325,,128.721155115511,0.0,0.0,0.0,0.0,0.0,0.0,568.833333333334,0.0,0.0,718.378217821781,0.0
2505600,49410,3260,1421,12130,30674,5,Centro Local,,0.602059991327962,,2144.65206547695,0.0,943.283333333334,0.0,0.0,0.0,2039.8,3360.46,0.0,0.0,12958.3252559592,0.0
1718899,49409,25584,904,5219,16230,5,Centro Local,,0.602059991327962,,435.96112911655,56.9333333333333,0.0,0.0,0.0,0.0,509.046666666665,1048.72333333333,0.0,0.0,2576.78310664832,0.0
4306551,49401,8488,2905,19753,14605,5,Centro Local,,1.20411998265592,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3507159,49398,4439,13084,12842,17056,5,Centro Local,,1.49136169383427,,14.0433333333333,0.0,0.0,0.0,0.0,0.0,0.0,140.433333333333,0.0,0.0,0.0,0.0
2503555,49379,1993,2000,10479,33397,5,Centro Local,,0.602059991327962,,361.772222222222,0.0,0.0,0.0,0.0,0.0,226.483333333333,3029.46666666666,0.0,0.0,0.0,0.0
4312625,49315,24994,2437,8269,12267,5,Centro Local,,1.07918124604762,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1717206,49310,23808,867,4257,19349,5,Centro Local,,0.954242509439325,,285.601851851853,0.0,0.0,0.0,0.0,0.0,2570.41666666667,0.0,0.0,0.0,0.0,0.0
2104628,49272,7651,2412,13153,24353,5,Centro Local,,0.602059991327962,,387.40925925926,0.0,0.0,0.0,0.0,0.0,1677.2,2089.01666666667,0.0,0.0,0.0,2.83067421513124
2310951,49205,5666,1638,9818,30539,5,Centro Local,,0.602059991327962,,1171.07518382994,0.0,0.0,0.0,0.0,0.0,1828.93333333333,7730.16666666665,0.0,0.0,1100.79665446942,0.0
3145802,49166,21499,2084,8823,15176,5,Centro Local,,1.07918124604762,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4315453,49087,22977,2070,10865,11566,5,Centro Local,,1.0,,105.678014184397,0.0,0.0,50.2333333333333,0.0,0.0,100.466666666667,317.633333333334,0.0,0.0,588.446808510638,0.0
2919108,49035,3744,3033,10851,30205,5,Centro Local,,0.602059991327962,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2513158,48973,4986,1598,9792,30931,5,Centro Local,,0.778151250383644,,446.705034013605,0.0,0.0,0.0,0.0,0.0,1245.73333333333,547.3,0.0,0.0,2503.18367346939,0.0
4204459,48944,19959,2713,10121,14490,5,Centro Local,,1.0,,7.14444444444445,0.0,0.0,0.0,0.0,0.0,64.3,0.0,0.0,0.0,0.0,0.0
2611533,48896,2774,1341,13006,29760,5,Centro Local,,1.04139268515823,,1199.46451851852,0.0,0.0,0.0,0.0,0.0,5196.18333333333,5715.94333333333,0.0,0.0,0.0,0.0
2203008,48868,7144,1349,7680,30541,5,Centro Local,,0.903089986991944,,196.851851851852,0.0,0.0,0.0,0.0,0.0,0.0,1771.66666666667,0.0,0.0,0.0,3.02516940948693
4200754,48854,16140,5998,10326,14186,5,Centro Local,,1.30102999566398,,59.094,0.0,215.74,0.0,0.0,0.0,93.7999999999999,281.4,0.0,0.0,0.0,0.0
3554607,48848,15358,2288,16160,14405,5,Centro Local,,0.778151250383644,,4.20333333333334,0.0,0.0,0.0,0.0,0.0,42.0333333333334,0.0,0.0,0.0,0.0,0.0
3117836,48827,5961,1565,10707,29387,5,Centro Local,,0.602059991327962,,647.418578578579,0.0,0.0,0.0,0.0,0.0,4120.6,129.626666666667,0.0,0.0,1576.54054054054,0.0
4318465,48730,16404,2239,13645,13712,5,Centro Local,,0.903089986991944,,704.584329337959,27.8000000000001,0.0,0.0,0.0,0.0,1148.2,2561.93333333334,0.0,0.0,3307.90996004625,0.0
5204607,48720,14454,2559,13063,15744,5,Centro Local,,0.778151250383644,,571.735348977137,0.0,0.0,0.0,0.0,0.0,0.0,708.916666666666,0.0,0.0,5008.4368231047,0.0
3125309,48657,12904,5014,11819,16553,5,Centro Local,,1.0,,232.295,0.0,0.0,0.0,0.0,0.0,2322.95,0.0,0.0,0.0,0.0,0.0
2100550,48652,8664,1705,15332,20463,5,Centro Local,,0.602059991327962,,628.398842592592,0.0,0.0,0.0,0.0,0.0,305.266666666666,5270.07666666666,0.0,0.0,0.0,0.0
4312005,48600,18520,1890,11279,14622,5,Centro Local,,1.39794000867204,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2922201,48567,7027,2691,12743,24520,5,Centro Local,,0.778151250383644,,212.885185185185,0.0,0.0,0.0,0.0,0.0,1549.0,366.966666666666,0.0,0.0,0.0,0.0
2929354,48553,5462,2549,15389,22604,5,Centro Local,,0.903089986991944,,1024.68846784801,0.0,0.0,0.0,0.0,0.0,0.0,2729.1,0.0,0.0,6746.95174191315,0.0
1717008,48544,12841,750,7351,26063,5,Centro Local,,0.954242509439325,,418.483819082907,0.0,0.0,0.0,0.0,0.0,1552.68333333333,1530.88333333333,0.0,0.0,1070.40115379204,1.34408602150538
3515657,48528,24246,2133,10306,10346,5,Centro Local,,,,109.204838709677,0.0,0.0,0.0,0.0,0.0,0.0,238.5,0.0,0.0,853.548387096773,0.0
3549607,48499,7864,1965,16221,20346,5,Centro Local,,1.14612803567824,,589.822308779158,0.0,0.0,0.0,0.0,0.0,165.2,2681.32,0.0,0.0,2931.78786978876,0.0
3549300,48473,20738,1442,12821,12635,5,Centro Local,,1.63346845557959,,147.591865253056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1475.91865253056,0.0
2504702,48472,6185,1644,14751,22752,5,Centro Local,,1.0,,952.222567049809,576.583333333333,276.0,0.0,0.0,0.0,3033.55,2052.28333333334,0.0,0.0,2648.79310344827,0.0
5214804,48427,12306,13727,9220,11476,5,Centro Local,,0.778151250383644,,347.684923706045,0.0,0.0,0.0,0.0,0.0,0.0,1743.86666666667,0.0,0.0,1555.68627409749,0.0
2406205,48423,1468,1533,11631,32123,5,Centro Local,,0.903089986991944,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.48632580261593
1506906,48419,13699,1997,7431,24295,5,Centro Local,,0.301029995663981,,164.223021582734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1642.23021582734,0.0
2931103,48412,4799,2811,16290,22793,5,Centro Local,,0.778151250383644,,1275.63135900605,0.0,0.0,0.0,0.0,0.0,412.933333333334,1379.6,0.0,0.0,10430.8368536113,2.52876469844481
2910776,48397,10745,2974,11286,21812,5,Centro Local,,0.602059991327962,,1329.97518518518,0.0,382.2,7200.78333333332,0.0,0.0,859.95,4430.46666666666,0.0,0.0,0.0,1.05857445306987
1720101,48250,7647,1323,7310,28233,5,Centro Local,,0.903089986991944,,1718.23757982586,0.0,0.0,0.0,0.0,0.0,1556.16666666667,13368.1666666667,0.0,0.0,1816.5788814162,0.0
3117207,48186,19130,2201,11755,13540,5,Centro Local,,0.903089986991944,,246.071487299372,0.0,0.0,0.0,0.0,0.0,0.0,2412.38894706779,0.0,0.0,0.0,0.0
3168309,48171,6044,3593,15087,20863,5,Centro Local,,1.04139268515823,,76.2399999999998,0.0,0.0,0.0,0.0,0.0,0.0,762.399999999998,0.0,0.0,0.0,0.0
4213906,48158,20759,2269,11860,11548,5,Centro Local,,1.07918124604762,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2201960,48125,3145,3102,9930,30175,5,Centro Local,,0.778151250383644,,1029.63377084296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10200.8968482146,1.20336943441637
3122108,48010,6746,3975,12886,22902,5,Centro Local,,0.845098040014257,,1161.28781821524,0.0,0.0,0.0,0.0,0.0,681.4,2902.5,0.0,0.0,7559.40446650124,4.21348314606742
2703403,47980,16039,2177,7611,21437,5,Centro Local,,0.903089986991944,,786.213227543196,0.0,0.0,0.0,0.0,0.0,1477.55,0.0,0.0,0.0,6056.21496703446,0.0
3140209,47974,6945,9304,14024,14446,5,Centro Local,,1.14612803567824,,314.527075103232,0.0,0.0,0.0,0.0,0.0,289.363693136394,152.6,0.0,0.0,2703.30705789593,0.0
2502904,47873,1581,1492,14681,27761,5,Centro Local,,0.301029995663981,,528.583185742133,0.0,16.6466666666667,1260.26666666667,0.0,0.0,0.0,749.466666666667,0.0,0.0,2822.91228070175,2.79807243898648
4119251,47860,22829,1837,8397,13289,5,Centro Local,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3171907,47823,6314,1723,15239,22957,5,Centro Local,,1.23044892137827,,788.596327044025,268.25,0.0,107.3,0.0,0.0,2703.82333333333,2313.36666666667,0.0,0.0,2493.22327044025,0.0
2107258,47771,15090,1859,10934,18306,5,Centro Local,,0.903089986991944,,281.939814814814,210.25,0.0,0.0,0.0,0.0,1442.38333333333,1123.7,0.0,0.0,0.0,2.62172284644195
3144375,47677,12302,1646,14981,16895,5,Centro Local,,1.0,,170.29,0.0,0.0,0.0,0.0,0.0,971.55,616.500000000001,0.0,0.0,0.0,0.0
4206751,47663,18651,6810,7379,12603,5,Centro Local,,1.25527250510331,,5.794,0.0,0.0,0.0,0.0,0.0,0.0,57.94,0.0,0.0,0.0,0.0
2202091,47655,5450,2353,7796,24008,5,Centro Local,,0.903089986991944,,237.239727313316,0.0,0.0,0.0,0.0,0.0,2055.79727313316,316.6,0.0,0.0,0.0,0.0
3153707,47562,13361,2477,12051,18043,5,Centro Local,,1.0,,867.543876529378,0.0,0.0,0.0,0.0,0.0,0.0,1726.33333333333,0.0,0.0,6491.67497175196,0.0
3555901,47517,25001,2236,9549,9944,5,Centro Local,,1.07918124604762,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2508802,47504,2407,3033,12750,26589,5,Centro Local,1.0,1.0,0.0,4402.98380121291,0.0,0.0,0.0,0.0,0.0,1426.16666666667,2877.18333333333,0.0,0.0,38151.1586383686,0.0
3110400,47486,19345,1937,10112,14902,5,Centro Local,,1.27875360095283,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2411809,47392,7228,10488,7789,19946,5,Centro Local,,0.778151250383644,,139.974074074074,0.0,0.0,0.0,0.0,0.0,0.0,1259.76666666667,0.0,0.0,0.0,0.0
1700251,47378,20313,2108,6802,16521,5,Centro Local,,1.14612803567824,,358.272792022792,0.0,0.0,0.0,0.0,0.0,0.0,1201.83333333334,0.0,0.0,2380.89458689459,0.0
2109239,47365,11571,1607,10319,22480,5,Centro Local,,0.778151250383644,,176.868888888889,0.0,0.0,0.0,0.0,0.0,0.0,1591.82,0.0,0.0,0.0,0.0
2922854,47251,4906,2473,11404,27054,5,Centro Local,,1.07918124604762,,107.813333333333,0.0,0.0,0.0,0.0,0.0,1078.13333333333,0.0,0.0,0.0,0.0,0.0
2513307,47235,6374,1835,10082,27368,5,Centro Local,,1.0,,882.611611380626,128.816666666667,0.0,0.0,0.0,0.0,2838.40666666666,1505.2,0.0,0.0,3654.21674880245,0.0
3146750,47232,6643,1822,12213,25434,5,Centro Local,,1.14612803567824,,476.088518518518,0.0,688.933333333332,0.0,0.0,0.0,1256.35,1874.48333333333,0.0,0.0,803.755555555558,0.0
3102407,47223,6383,1934,11660,23565,5,Centro Local,,0.845098040014257,,630.366037037037,0.0,0.0,0.0,0.0,0.0,4374.45999999999,1871.76333333333,0.0,0.0,0.0,0.0
2509396,47218,2280,1375,10955,30876,5,Centro Local,,1.07918124604762,,2514.82439537981,0.0,502.399999999999,0.0,0.0,0.0,2529.13333333333,5771.93333333334,0.0,0.0,13929.766225085,0.0
4215604,47216,14910,3159,13573,13077,5,Centro Local,,1.38021124171161,,89.6233333333333,0.0,0.0,0.0,0.0,0.0,0.0,896.233333333334,0.0,0.0,0.0,0.0
2709004,47185,11188,1317,8419,25564,5,Centro Local,,0.778151250383644,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3501509,47169,10164,3539,16462,16021,5,Centro Local,,1.0,,123.77103117506,0.0,0.0,0.0,0.0,0.0,0.0,316.933333333333,0.0,0.0,920.776978417265,0.0
3153103,47158,8282,1588,12778,23063,5,Centro Local,,0.778151250383644,,56.04,0.0,0.0,0.0,0.0,0.0,560.4,0.0,0.0,0.0,0.0,3.33456835865135
3112059,47128,11045,4460,10359,19703,5,Centro Local,,1.07918124604762,,424.475806451613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4244.75806451613,0.0
2201705,47105,4072,2592,13173,22261,5,Centro Local,,1.11394335230684,,1721.75219523083,2048.85580763874,391.0,0.0,0.0,0.0,7644.3147321621,808.066666666668,0.0,0.0,5188.13293792337,0.727934485896269
2313708,47093,5867,1995,11231,26442,5,Centro Local,,0.602059991327962,,116.104608501119,0.0,0.0,0.0,0.0,0.0,0.0,940.8,0.0,0.0,198.221476510067,2.58765687669815
5220058,46974,23737,2482,8527,10323,5,Centro Local,,0.602059991327962,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4215687,46815,19105,3357,8281,14221,5,Centro Local,,0.602059991327962,,82.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,823.0,0.0
3549003,46814,16999,2442,11902,14505,5,Centro Local,,0.845098040014257,,472.284805880787,0.0,0.0,0.0,0.0,0.0,183.65845014009,705.666666666668,0.0,0.0,3833.52294200112,0.0
3102506,46810,9322,2361,12728,20583,5,Centro Local,,0.778151250383644,,123.257305701446,33.085764853404,0.0,0.0,0.0,0.0,318.239396560407,881.247895600652,0.0,0.0,0.0,0.0
3168200,46785,24846,1894,7888,11315,5,Centro Local,,0.845098040014257,,354.10162601626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3541.0162601626,0.0
2404903,46744,2659,2729,11694,27850,5,Centro Local,,1.23044892137827,,941.476117496807,84.8333333333332,84.8333333333332,84.8333333333332,0.0,0.0,1914.83333333333,1678.4,0.0,0.0,4625.55172413792,2.56060088767497
3112208,46730,7841,1970,15355,19563,5,Centro Local,,0.903089986991944,,498.665,0.0,0.0,0.0,0.0,0.0,2542.41666666666,1377.56666666667,0.0,0.0,1066.66666666667,0.0
2503100,46658,6567,2211,10192,25210,5,Centro Local,,1.07918124604762,,1160.31645485991,591.699999999999,0.0,172.066666666667,0.0,2366.79999999999,2996.25666666667,3343.83333333333,0.0,0.0,1840.43461929223,0.0
3139250,46586,4504,1975,11938,26653,5,Centro Local,,0.903089986991944,,856.248148148147,0.0,0.0,0.0,0.0,0.0,4903.96666666666,2802.26666666666,0.0,0.0,0.0,0.0
3116308,46579,5727,3423,12068,24362,5,Centro Local,,0.778151250383644,,730.626173708921,0.0,0.0,0.0,0.0,0.0,2813.61666666667,2052.26666666667,0.0,0.0,2440.37840375587,2.06672571597284
3115201,46559,15450,1887,10834,17099,5,Centro Local,,1.36172783601759,,6.19733333333332,0.0,0.0,0.0,0.0,0.0,61.9733333333332,0.0,0.0,0.0,0.0,0.0
3148400,46532,7712,2877,11839,22388,5,Centro Local,,1.14612803567824,,291.778333333333,0.0,0.0,0.0,0.0,0.0,1838.03333333333,1079.75,0.0,0.0,0.0,0.0
2205854,46523,3805,1211,9086,30610,5,Centro Local,,0.301029995663981,,664.056944444445,0.0,0.0,0.0,0.0,0.0,4689.5,993.483333333331,0.0,0.0,0.0,0.845819236346061
3138351,46444,6733,2423,13708,21545,5,Centro Local,,1.17609125905568,,987.983703703704,0.0,0.0,0.0,0.0,0.0,1261.78666666667,1867.06666666667,0.0,0.0,5763.0,0.0
2209104,46279,3937,2326,13395,24034,5,Centro Local,,1.34242268082221,,1545.66771025169,790.6,0.0,1446.7,0.0,395.3,4654.18333333334,6287.06666666667,0.0,0.0,1428.48821362799,3.36970474967908
3135456,46272,2014,1556,12930,28084,5,Centro Local,,1.14612803567824,,865.814814814815,0.0,0.0,0.0,0.0,0.0,4392.18333333334,3400.15,0.0,0.0,0.0,0.0
4210209,46242,6121,7745,13537,16837,5,Centro Local,,1.20411998265592,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3146206,46209,6803,1719,12497,23864,5,Centro Local,,1.14612803567824,,693.286666666667,0.0,589.1,0.0,0.0,0.0,2309.6,1088.66666666667,0.0,0.0,2945.5,0.0
2919959,46058,3314,2496,15184,22963,5,Centro Local,,1.14612803567824,,409.902517670343,0.0,0.0,0.0,0.0,0.0,1846.95,881.933333333334,0.0,0.0,1336.41221374046,0.0
2506608,46058,3700,1899,10890,27534,5,Centro Local,,0.602059991327962,,1317.84498362537,0.0,0.0,0.0,0.0,0.0,0.0,438.333333333333,0.0,0.0,11422.2715192951,2.01477501678979
3126604,46043,8863,2061,11802,21132,5,Centro Local,,1.55630250076729,,279.829629629629,0.0,0.0,0.0,0.0,0.0,1253.46666666666,1265.0,0.0,0.0,0.0,0.0
2705903,46028,3897,1093,15814,22741,5,Centro Local,,0.301029995663981,,224.416128191914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2244.16128191914,0.0
5202809,45990,19467,2629,9542,12379,5,Centro Local,,0.778151250383644,,454.969999999999,0.0,0.0,0.0,0.0,0.0,3226.51666666666,1323.18333333333,0.0,0.0,0.0,4.94845360824742
1717800,45971,7594,1054,8187,26487,5,Centro Local,,0.954242509439325,,355.930023378861,0.0,0.0,0.0,0.0,0.0,179.866666666667,791.866666666666,0.0,0.0,2449.56478405316,0.0
2209401,45957,3190,4990,11251,21859,5,Centro Local,,1.17609125905568,,738.953469785576,0.0,0.0,0.0,0.0,0.0,4278.93333333334,749.333333333335,0.0,0.0,2237.34210526316,0.626174076393237
2513802,45938,3872,6311,9890,24003,5,Centro Local,,0.954242509439325,,1193.41429648185,0.0,0.0,0.0,0.0,0.0,1257.5,328.6,0.0,0.0,9154.62866833668,0.0
3127503,45931,5223,1478,12542,25167,5,Centro Local,,1.0,,1316.45245626589,341.7,1393.23333333334,0.0,0.0,0.0,2697.45,3324.06333333333,0.0,0.0,5408.07789599221,0.0
2206704,45916,4052,1690,10360,27417,5,Centro Local,,1.07918124604762,,1905.34960178223,0.0,0.0,0.0,0.0,0.0,0.0,1500.03333333333,0.0,0.0,17231.2812030075,0.815660685154976
2200806,45887,8894,10946,8720,14325,5,Centro Local,,1.14612803567824,,898.792836838389,0.0,0.0,1701.48510830788,0.0,0.0,2247.24095092842,3814.7313983679,0.0,0.0,840.107153035053,0.0
3108503,45885,9441,1165,9113,25143,5,Centro Local,,1.04139268515823,,722.936732026143,0.0,0.0,0.0,0.0,0.0,4849.54333333333,496.666666666666,0.0,0.0,1160.22058823529,0.0
5214903,45849,16635,1310,8669,17410,5,Centro Local,,0.845098040014257,,294.560992184845,0.0,0.0,0.0,0.0,0.0,0.0,2103.73333333333,0.0,0.0,608.128440366975,0.0
2200251,45834,3274,1601,10680,28284,5,Centro Local,,1.0,,635.183842142395,0.0,0.0,0.0,0.0,0.0,2185.9828658684,4078.16666666667,0.0,0.0,0.0,1.57150340492404
5212006,45717,16025,2478,10728,14537,5,Centro Local,,0.778151250383644,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.45065562456867
5209457,45694,12902,8423,11072,10874,5,Centro Local,,0.602059991327962,,44.52,0.0,0.0,0.0,0.0,0.0,445.2,0.0,0.0,0.0,0.0,0.0
5210307,45636,15161,2279,12235,13287,5,Centro Local,,1.14612803567824,,960.594830979184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9605.94830979184,2.4866785079929
3105509,45627,5545,2286,12909,23452,5,Centro Local,,0.602059991327962,,112.466666666667,0.0,0.0,0.0,0.0,0.0,1124.66666666667,0.0,0.0,0.0,0.0,0.0
4208955,45596,22621,1814,8374,11499,5,Centro Local,,0.778151250383644,,137.106666666667,0.0,0.0,0.0,0.0,0.0,162.666666666667,1186.96666666667,0.0,0.0,0.0,0.0
2806503,45591,5523,2020,10812,25877,5,Centro Local,,0.602059991327962,,217.771428571429,0.0,0.0,0.0,0.0,0.0,0.0,754.8,0.0,0.0,1205.14285714285,0.0
2202026,45569,4019,1425,7962,30696,5,Centro Local,,0.903089986991944,,1028.12682181293,0.0,0.0,0.0,0.0,0.0,1836.2,5643.93333333333,0.0,0.0,2685.16451442561,1.94576188738903
4322186,45512,23401,2011,7844,11100,5,Centro Local,,1.0,,23.43,78.0999999999999,78.0999999999999,0.0,0.0,0.0,0.0,78.0999999999999,0.0,0.0,0.0,0.0
4210704,45483,15941,3096,10278,14887,5,Centro Local,,1.30102999566398,,683.491898311574,0.0,0.0,447.599999999999,0.0,0.0,0.0,1454.7,0.0,0.0,4932.61898311574,0.0
5209606,45454,14182,2139,11610,15205,5,Centro Local,,0.778151250383644,,587.472830148394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5874.72830148394,5.11577813677975
