Origem,Destino,Mes,passageiros,cod_origem,cod_destino,Ano
SALVADOR/BA,PORTO SEGURO/BA,11,4750.0,2927408.0,2925303.0,2019
SALVADOR/BA,PORTO SEGURO/BA,12,5354.0,2927408.0,2925303.0,2019
SALVADOR/BA,RECIFE/PE,1,26438.0,2927408.0,2611606.0,2019
SALVADOR/BA,RECIFE/PE,2,24411.0,2927408.0,2611606.0,2019
SALVADOR/BA,RECIFE/PE,3,26632.0,2927408.0,2611606.0,2019
SALVADOR/BA,RECIFE/PE,4,19402.0,2927408.0,2611606.0,2019
SALVADOR/BA,RECIFE/PE,5,16097.0,2927408.0,2611606.0,2019
SALVADOR/BA,RECIFE/PE,6,18697.0,2927408.0,2611606.0,2019
SALVADOR/BA,RECIFE/PE,7,18881.0,2927408.0,2611606.0,2019
SALVADOR/BA,RECIFE/PE,8,20018.0,2927408.0,2611606.0,2019
SALVADOR/BA,RECIFE/PE,9,20012.0,2927408.0,2611606.0,2019
SALVADOR/BA,RECIFE/PE,10,20724.0,2927408.0,2611606.0,2019
SALVADOR/BA,RECIFE/PE,11,18437.0,2927408.0,2611606.0,2019
SALVADOR/BA,RECIFE/PE,12,22283.0,2927408.0,2611606.0,2019
SALVADOR/BA,RIBEIRAO PRETO/SP,1,4.0,2927408.0,3543402.0,2019
SALVADOR/BA,RIBEIRAO PRETO/SP,3,116.0,2927408.0,3543402.0,2019
SALVADOR/BA,RIBEIRAO PRETO/SP,7,1.0,2927408.0,3543402.0,2019
SALVADOR/BA,RIBEIRAO PRETO/SP,9,0.0,2927408.0,3543402.0,2019
SALVADOR/BA,RIBEIRAO PRETO/SP,10,103.0,2927408.0,3543402.0,2019
SALVADOR/BA,RIBEIRAO PRETO/SP,11,122.0,2927408.0,3543402.0,2019
SALVADOR/BA,RIBEIRAO PRETO/SP,12,0.0,2927408.0,3543402.0,2019
SALVADOR/BA,RIO DE JANEIRO/RJ,1,48247.0,2927408.0,3304557.0,2019
SALVADOR/BA,RIO DE JANEIRO/RJ,2,36678.0,2927408.0,3304557.0,2019
SALVADOR/BA,RIO DE JANEIRO/RJ,3,39897.0,2927408.0,3304557.0,2019
SALVADOR/BA,RIO DE JANEIRO/RJ,4,25587.0,2927408.0,3304557.0,2019
SALVADOR/BA,RIO DE JANEIRO/RJ,5,20497.0,2927408.0,3304557.0,2019
SALVADOR/BA,RIO DE JANEIRO/RJ,6,22392.0,2927408.0,3304557.0,2019
SALVADOR/BA,RIO DE JANEIRO/RJ,7,35931.0,2927408.0,3304557.0,2019
SALVADOR/BA,RIO DE JANEIRO/RJ,8,25237.0,2927408.0,3304557.0,2019
SALVADOR/BA,RIO DE JANEIRO/RJ,9,25170.0,2927408.0,3304557.0,2019
SALVADOR/BA,RIO DE JANEIRO/RJ,10,33067.0,2927408.0,3304557.0,2019
SALVADOR/BA,RIO DE JANEIRO/RJ,11,43207.0,2927408.0,3304557.0,2019
SALVADOR/BA,RIO DE JANEIRO/RJ,12,46412.0,2927408.0,3304557.0,2019
SALVADOR/BA,RIO LARGO/AL,1,4572.0,2927408.0,2707701.0,2019
SALVADOR/BA,RIO LARGO/AL,2,3806.0,2927408.0,2707701.0,2019
SALVADOR/BA,RIO LARGO/AL,3,4379.0,2927408.0,2707701.0,2019
SALVADOR/BA,RIO LARGO/AL,4,2552.0,2927408.0,2707701.0,2019
SALVADOR/BA,RIO LARGO/AL,6,122.0,2927408.0,2707701.0,2019
SALVADOR/BA,RIO LARGO/AL,9,1432.0,2927408.0,2707701.0,2019
SALVADOR/BA,RIO LARGO/AL,10,1855.0,2927408.0,2707701.0,2019
SALVADOR/BA,RIO LARGO/AL,11,1749.0,2927408.0,2707701.0,2019
SALVADOR/BA,RIO LARGO/AL,12,2118.0,2927408.0,2707701.0,2019
SALVADOR/BA,SALVADOR/BA,1,53.0,2927408.0,2927408.0,2019
SALVADOR/BA,SALVADOR/BA,2,26.0,2927408.0,2927408.0,2019
SALVADOR/BA,SALVADOR/BA,3,51.0,2927408.0,2927408.0,2019
SALVADOR/BA,SALVADOR/BA,4,43.0,2927408.0,2927408.0,2019
SALVADOR/BA,SALVADOR/BA,5,41.0,2927408.0,2927408.0,2019
SALVADOR/BA,SALVADOR/BA,6,0.0,2927408.0,2927408.0,2019
SALVADOR/BA,SALVADOR/BA,7,38.0,2927408.0,2927408.0,2019
SALVADOR/BA,SALVADOR/BA,8,0.0,2927408.0,2927408.0,2019
SALVADOR/BA,SALVADOR/BA,9,0.0,2927408.0,2927408.0,2019
SALVADOR/BA,SALVADOR/BA,11,48.0,2927408.0,2927408.0,2019
SALVADOR/BA,SALVADOR/BA,12,0.0,2927408.0,2927408.0,2019
SALVADOR/BA,SANTA RITA/PB,1,4479.0,2927408.0,2513703.0,2019
SALVADOR/BA,SANTA RITA/PB,2,1768.0,2927408.0,2513703.0,2019
SALVADOR/BA,SANTA RITA/PB,3,2418.0,2927408.0,2513703.0,2019
SALVADOR/BA,SANTA RITA/PB,4,1516.0,2927408.0,2513703.0,2019
SALVADOR/BA,SANTA RITA/PB,5,1203.0,2927408.0,2513703.0,2019
SALVADOR/BA,SANTA RITA/PB,6,2071.0,2927408.0,2513703.0,2019
SALVADOR/BA,SANTA RITA/PB,7,3983.0,2927408.0,2513703.0,2019
SALVADOR/BA,SANTA RITA/PB,8,3563.0,2927408.0,2513703.0,2019
SALVADOR/BA,SANTA RITA/PB,9,3459.0,2927408.0,2513703.0,2019
SALVADOR/BA,SANTA RITA/PB,10,4060.0,2927408.0,2513703.0,2019
SALVADOR/BA,SANTA RITA/PB,11,3281.0,2927408.0,2513703.0,2019
SALVADOR/BA,SANTA RITA/PB,12,5044.0,2927408.0,2513703.0,2019
SALVADOR/BA,SAO GONCALO DO AMARANTE/RN,1,7577.0,2927408.0,2412005.0,2019
SALVADOR/BA,SAO GONCALO DO AMARANTE/RN,2,2261.0,2927408.0,2412005.0,2019
SALVADOR/BA,SAO GONCALO DO AMARANTE/RN,3,2780.0,2927408.0,2412005.0,2019
SALVADOR/BA,SAO GONCALO DO AMARANTE/RN,4,1211.0,2927408.0,2412005.0,2019
SALVADOR/BA,SAO GONCALO DO AMARANTE/RN,5,1365.0,2927408.0,2412005.0,2019
SALVADOR/BA,SAO GONCALO DO AMARANTE/RN,6,1749.0,2927408.0,2412005.0,2019
SALVADOR/BA,SAO GONCALO DO AMARANTE/RN,7,3955.0,2927408.0,2412005.0,2019
SALVADOR/BA,SAO GONCALO DO AMARANTE/RN,8,3508.0,2927408.0,2412005.0,2019
SALVADOR/BA,SAO GONCALO DO AMARANTE/RN,9,3948.0,2927408.0,2412005.0,2019
SALVADOR/BA,SAO GONCALO DO AMARANTE/RN,10,3566.0,2927408.0,2412005.0,2019
SALVADOR/BA,SAO GONCALO DO AMARANTE/RN,11,3509.0,2927408.0,2412005.0,2019
SALVADOR/BA,SAO GONCALO DO AMARANTE/RN,12,4012.0,2927408.0,2412005.0,2019
SALVADOR/BA,SAO JOSE DOS CAMPOS/SP,5,28.0,2927408.0,3549904.0,2019
SALVADOR/BA,SAO JOSE DOS PINHAIS/PR,1,4949.0,2927408.0,4125506.0,2019
SALVADOR/BA,SAO JOSE DOS PINHAIS/PR,2,696.0,2927408.0,4125506.0,2019
SALVADOR/BA,SAO JOSE DOS PINHAIS/PR,3,378.0,2927408.0,4125506.0,2019
SALVADOR/BA,SAO JOSE DOS PINHAIS/PR,5,147.0,2927408.0,4125506.0,2019
SALVADOR/BA,SAO JOSE DOS PINHAIS/PR,6,44.0,2927408.0,4125506.0,2019
SALVADOR/BA,SAO JOSE DOS PINHAIS/PR,7,317.0,2927408.0,4125506.0,2019
SALVADOR/BA,SAO JOSE DOS PINHAIS/PR,8,11.0,2927408.0,4125506.0,2019
SALVADOR/BA,SAO JOSE DOS PINHAIS/PR,12,416.0,2927408.0,4125506.0,2019
SALVADOR/BA,SAO LUIS/MA,2,190.0,2927408.0,2111300.0,2019
SALVADOR/BA,SAO LUIS/MA,3,265.0,2927408.0,2111300.0,2019
SALVADOR/BA,SAO LUIS/MA,4,186.0,2927408.0,2111300.0,2019
SALVADOR/BA,SAO LUIS/MA,6,157.0,2927408.0,2111300.0,2019
SALVADOR/BA,SAO LUIS/MA,7,0.0,2927408.0,2111300.0,2019
SALVADOR/BA,SAO LUIS/MA,12,2.0,2927408.0,2111300.0,2019
SALVADOR/BA,SAO PAULO/SP,1,54469.0,2927408.0,3550308.0,2019
SALVADOR/BA,SAO PAULO/SP,2,43033.0,2927408.0,3550308.0,2019
SALVADOR/BA,SAO PAULO/SP,3,44944.0,2927408.0,3550308.0,2019
SALVADOR/BA,SAO PAULO/SP,4,42714.0,2927408.0,3550308.0,2019
SALVADOR/BA,SAO PAULO/SP,5,36584.0,2927408.0,3550308.0,2019
SALVADOR/BA,SAO PAULO/SP,6,35424.0,2927408.0,3550308.0,2019
SALVADOR/BA,SAO PAULO/SP,7,42512.0,2927408.0,3550308.0,2019
SALVADOR/BA,SAO PAULO/SP,8,37824.0,2927408.0,3550308.0,2019
SALVADOR/BA,SAO PAULO/SP,9,35238.0,2927408.0,3550308.0,2019
SALVADOR/BA,SAO PAULO/SP,10,41194.0,2927408.0,3550308.0,2019
SALVADOR/BA,SAO PAULO/SP,11,39201.0,2927408.0,3550308.0,2019
SALVADOR/BA,SAO PAULO/SP,12,37947.0,2927408.0,3550308.0,2019
SALVADOR/BA,TEIXEIRA DE FREITAS/BA,1,278.0,2927408.0,2931350.0,2019
SALVADOR/BA,TEIXEIRA DE FREITAS/BA,2,41.0,2927408.0,2931350.0,2019
SALVADOR/BA,TEIXEIRA DE FREITAS/BA,9,299.0,2927408.0,2931350.0,2019
SALVADOR/BA,TEIXEIRA DE FREITAS/BA,10,338.0,2927408.0,2931350.0,2019
SALVADOR/BA,TEIXEIRA DE FREITAS/BA,11,414.0,2927408.0,2931350.0,2019
SALVADOR/BA,TEIXEIRA DE FREITAS/BA,12,409.0,2927408.0,2931350.0,2019
SALVADOR/BA,UNA/BA,5,0.0,2927408.0,2932507.0,2019
SALVADOR/BA,UNA/BA,8,0.0,2927408.0,2932507.0,2019
SALVADOR/BA,UNA/BA,12,62.0,2927408.0,2932507.0,2019
SALVADOR/BA,VARZEA GRANDE/MT,1,462.0,2927408.0,5108402.0,2019
SALVADOR/BA,VARZEA GRANDE/MT,2,446.0,2927408.0,5108402.0,2019
SALVADOR/BA,VARZEA GRANDE/MT,3,184.0,2927408.0,5108402.0,2019
SALVADOR/BA,VARZEA GRANDE/MT,4,46.0,2927408.0,5108402.0,2019
SALVADOR/BA,VITORIA DA CONQUISTA/BA,1,3325.0,2927408.0,2933307.0,2019
SALVADOR/BA,VITORIA DA CONQUISTA/BA,2,3685.0,2927408.0,2933307.0,2019
SALVADOR/BA,VITORIA DA CONQUISTA/BA,3,4109.0,2927408.0,2933307.0,2019
SALVADOR/BA,VITORIA DA CONQUISTA/BA,4,3995.0,2927408.0,2933307.0,2019
SALVADOR/BA,VITORIA DA CONQUISTA/BA,5,4214.0,2927408.0,2933307.0,2019
SALVADOR/BA,VITORIA DA CONQUISTA/BA,6,4107.0,2927408.0,2933307.0,2019
SALVADOR/BA,VITORIA DA CONQUISTA/BA,7,4879.0,2927408.0,2933307.0,2019
SALVADOR/BA,VITORIA DA CONQUISTA/BA,8,5617.0,2927408.0,2933307.0,2019
SALVADOR/BA,VITORIA DA CONQUISTA/BA,9,4861.0,2927408.0,2933307.0,2019
SALVADOR/BA,VITORIA DA CONQUISTA/BA,10,7505.0,2927408.0,2933307.0,2019
SALVADOR/BA,VITORIA DA CONQUISTA/BA,11,7179.0,2927408.0,2933307.0,2019
SALVADOR/BA,VITORIA DA CONQUISTA/BA,12,6764.0,2927408.0,2933307.0,2019
SALVADOR/BA,VITORIA/ES,1,6158.0,2927408.0,3205309.0,2019
SALVADOR/BA,VITORIA/ES,2,4480.0,2927408.0,3205309.0,2019
SALVADOR/BA,VITORIA/ES,3,5675.0,2927408.0,3205309.0,2019
SALVADOR/BA,VITORIA/ES,4,2973.0,2927408.0,3205309.0,2019
SALVADOR/BA,VITORIA/ES,5,2455.0,2927408.0,3205309.0,2019
SALVADOR/BA,VITORIA/ES,6,2122.0,2927408.0,3205309.0,2019
SALVADOR/BA,VITORIA/ES,7,4244.0,2927408.0,3205309.0,2019
SALVADOR/BA,VITORIA/ES,8,4490.0,2927408.0,3205309.0,2019
SALVADOR/BA,VITORIA/ES,9,3282.0,2927408.0,3205309.0,2019
SALVADOR/BA,VITORIA/ES,10,3909.0,2927408.0,3205309.0,2019
SALVADOR/BA,VITORIA/ES,11,3971.0,2927408.0,3205309.0,2019
SALVADOR/BA,VITORIA/ES,12,5577.0,2927408.0,3205309.0,2019
SANTA MARIA/RS,PELOTAS/RS,3,64.0,4316907.0,4314407.0,2019
SANTA MARIA/RS,PORTO ALEGRE/RS,1,1639.0,4316907.0,4314902.0,2019
SANTA MARIA/RS,PORTO ALEGRE/RS,2,1339.0,4316907.0,4314902.0,2019
SANTA MARIA/RS,PORTO ALEGRE/RS,3,1343.0,4316907.0,4314902.0,2019
SANTA MARIA/RS,PORTO ALEGRE/RS,4,1418.0,4316907.0,4314902.0,2019
SANTA MARIA/RS,PORTO ALEGRE/RS,5,1471.0,4316907.0,4314902.0,2019
SANTA MARIA/RS,PORTO ALEGRE/RS,6,1315.0,4316907.0,4314902.0,2019
SANTA MARIA/RS,PORTO ALEGRE/RS,7,1464.0,4316907.0,4314902.0,2019
SANTA MARIA/RS,PORTO ALEGRE/RS,8,1471.0,4316907.0,4314902.0,2019
SANTA MARIA/RS,PORTO ALEGRE/RS,9,1414.0,4316907.0,4314902.0,2019
SANTA MARIA/RS,PORTO ALEGRE/RS,10,1527.0,4316907.0,4314902.0,2019
SANTA MARIA/RS,PORTO ALEGRE/RS,11,1262.0,4316907.0,4314902.0,2019
SANTA MARIA/RS,PORTO ALEGRE/RS,12,1260.0,4316907.0,4314902.0,2019
SANTA RITA/PB,BRASILIA/DF,1,23573.0,2513703.0,5300108.0,2019
SANTA RITA/PB,BRASILIA/DF,2,16944.0,2513703.0,5300108.0,2019
SANTA RITA/PB,BRASILIA/DF,3,17133.0,2513703.0,5300108.0,2019
SANTA RITA/PB,BRASILIA/DF,4,15579.0,2513703.0,5300108.0,2019
SANTA RITA/PB,BRASILIA/DF,5,12545.0,2513703.0,5300108.0,2019
SANTA RITA/PB,BRASILIA/DF,6,11034.0,2513703.0,5300108.0,2019
SANTA RITA/PB,BRASILIA/DF,7,13758.0,2513703.0,5300108.0,2019
SANTA RITA/PB,BRASILIA/DF,8,11091.0,2513703.0,5300108.0,2019
SANTA RITA/PB,BRASILIA/DF,9,10864.0,2513703.0,5300108.0,2019
SANTA RITA/PB,BRASILIA/DF,10,10683.0,2513703.0,5300108.0,2019
SANTA RITA/PB,BRASILIA/DF,11,11986.0,2513703.0,5300108.0,2019
SANTA RITA/PB,BRASILIA/DF,12,12487.0,2513703.0,5300108.0,2019
SANTA RITA/PB,CAMPINA GRANDE/PB,3,0.0,2513703.0,2504009.0,2019
SANTA RITA/PB,CAMPINA GRANDE/PB,7,0.0,2513703.0,2504009.0,2019
SANTA RITA/PB,CAMPINA GRANDE/PB,9,0.0,2513703.0,2504009.0,2019
SANTA RITA/PB,CAMPINAS/SP,1,4121.0,2513703.0,3509502.0,2019
SANTA RITA/PB,CAMPINAS/SP,2,336.0,2513703.0,3509502.0,2019
SANTA RITA/PB,CAMPINAS/SP,6,223.0,2513703.0,3509502.0,2019
SANTA RITA/PB,CAMPINAS/SP,7,1800.0,2513703.0,3509502.0,2019
SANTA RITA/PB,CAMPINAS/SP,12,1750.0,2513703.0,3509502.0,2019
SANTA RITA/PB,CONFINS/MG,1,3780.0,2513703.0,3117876.0,2019
SANTA RITA/PB,CONFINS/MG,2,812.0,2513703.0,3117876.0,2019
SANTA RITA/PB,CONFINS/MG,3,566.0,2513703.0,3117876.0,2019
SANTA RITA/PB,CONFINS/MG,4,454.0,2513703.0,3117876.0,2019
SANTA RITA/PB,CONFINS/MG,5,461.0,2513703.0,3117876.0,2019
SANTA RITA/PB,CONFINS/MG,6,573.0,2513703.0,3117876.0,2019
SANTA RITA/PB,CONFINS/MG,7,441.0,2513703.0,3117876.0,2019
SANTA RITA/PB,CONFINS/MG,8,578.0,2513703.0,3117876.0,2019
SANTA RITA/PB,CONFINS/MG,9,457.0,2513703.0,3117876.0,2019
SANTA RITA/PB,CONFINS/MG,10,465.0,2513703.0,3117876.0,2019
SANTA RITA/PB,CONFINS/MG,11,447.0,2513703.0,3117876.0,2019
SANTA RITA/PB,CONFINS/MG,12,1121.0,2513703.0,3117876.0,2019
SANTA RITA/PB,GOIANIA/GO,5,0.0,2513703.0,5208707.0,2019
SANTA RITA/PB,GOIANIA/GO,7,0.0,2513703.0,5208707.0,2019
SANTA RITA/PB,GUARULHOS/SP,1,25058.0,2513703.0,3518800.0,2019
SANTA RITA/PB,GUARULHOS/SP,2,18895.0,2513703.0,3518800.0,2019
SANTA RITA/PB,GUARULHOS/SP,3,19942.0,2513703.0,3518800.0,2019
SANTA RITA/PB,GUARULHOS/SP,4,15783.0,2513703.0,3518800.0,2019
SANTA RITA/PB,GUARULHOS/SP,5,13812.0,2513703.0,3518800.0,2019
SANTA RITA/PB,GUARULHOS/SP,6,13950.0,2513703.0,3518800.0,2019
SANTA RITA/PB,GUARULHOS/SP,7,21919.0,2513703.0,3518800.0,2019
SANTA RITA/PB,GUARULHOS/SP,8,18949.0,2513703.0,3518800.0,2019
SANTA RITA/PB,GUARULHOS/SP,9,19452.0,2513703.0,3518800.0,2019
SANTA RITA/PB,GUARULHOS/SP,10,20612.0,2513703.0,3518800.0,2019
SANTA RITA/PB,GUARULHOS/SP,11,24254.0,2513703.0,3518800.0,2019
SANTA RITA/PB,GUARULHOS/SP,12,29050.0,2513703.0,3518800.0,2019
SANTA RITA/PB,PORTO SEGURO/BA,6,148.0,2513703.0,2925303.0,2019
SANTA RITA/PB,RECIFE/PE,1,3990.0,2513703.0,2611606.0,2019
SANTA RITA/PB,RECIFE/PE,2,4921.0,2513703.0,2611606.0,2019
SANTA RITA/PB,RECIFE/PE,3,4455.0,2513703.0,2611606.0,2019
SANTA RITA/PB,RECIFE/PE,4,3929.0,2513703.0,2611606.0,2019
SANTA RITA/PB,RECIFE/PE,5,5335.0,2513703.0,2611606.0,2019
SANTA RITA/PB,RECIFE/PE,6,4885.0,2513703.0,2611606.0,2019
SANTA RITA/PB,RECIFE/PE,7,5208.0,2513703.0,2611606.0,2019
SANTA RITA/PB,RECIFE/PE,8,6515.0,2513703.0,2611606.0,2019
SANTA RITA/PB,RECIFE/PE,9,5976.0,2513703.0,2611606.0,2019
SANTA RITA/PB,RECIFE/PE,10,6598.0,2513703.0,2611606.0,2019
SANTA RITA/PB,RECIFE/PE,11,5927.0,2513703.0,2611606.0,2019
SANTA RITA/PB,RECIFE/PE,12,5086.0,2513703.0,2611606.0,2019
SANTA RITA/PB,RIO DE JANEIRO/RJ,1,15205.0,2513703.0,3304557.0,2019
SANTA RITA/PB,RIO DE JANEIRO/RJ,2,12583.0,2513703.0,3304557.0,2019
SANTA RITA/PB,RIO DE JANEIRO/RJ,3,12440.0,2513703.0,3304557.0,2019
SANTA RITA/PB,RIO DE JANEIRO/RJ,4,8448.0,2513703.0,3304557.0,2019
SANTA RITA/PB,RIO DE JANEIRO/RJ,5,6483.0,2513703.0,3304557.0,2019
SANTA RITA/PB,RIO DE JANEIRO/RJ,6,6680.0,2513703.0,3304557.0,2019
SANTA RITA/PB,RIO DE JANEIRO/RJ,7,9479.0,2513703.0,3304557.0,2019
SANTA RITA/PB,RIO DE JANEIRO/RJ,8,7130.0,2513703.0,3304557.0,2019
SANTA RITA/PB,RIO DE JANEIRO/RJ,9,6885.0,2513703.0,3304557.0,2019
SANTA RITA/PB,RIO DE JANEIRO/RJ,10,8299.0,2513703.0,3304557.0,2019
SANTA RITA/PB,RIO DE JANEIRO/RJ,11,8018.0,2513703.0,3304557.0,2019
SANTA RITA/PB,RIO DE JANEIRO/RJ,12,9132.0,2513703.0,3304557.0,2019
SANTA RITA/PB,RIO LARGO/AL,1,0.0,2513703.0,2707701.0,2019
SANTA RITA/PB,RIO LARGO/AL,2,0.0,2513703.0,2707701.0,2019
SANTA RITA/PB,RIO LARGO/AL,3,0.0,2513703.0,2707701.0,2019
SANTA RITA/PB,RIO LARGO/AL,4,0.0,2513703.0,2707701.0,2019
SANTA RITA/PB,RIO LARGO/AL,5,0.0,2513703.0,2707701.0,2019
SANTA RITA/PB,RIO LARGO/AL,6,0.0,2513703.0,2707701.0,2019
SANTA RITA/PB,RIO LARGO/AL,7,0.0,2513703.0,2707701.0,2019
SANTA RITA/PB,RIO LARGO/AL,8,0.0,2513703.0,2707701.0,2019
SANTA RITA/PB,RIO LARGO/AL,9,0.0,2513703.0,2707701.0,2019
SANTA RITA/PB,RIO LARGO/AL,10,0.0,2513703.0,2707701.0,2019
SANTA RITA/PB,RIO LARGO/AL,11,0.0,2513703.0,2707701.0,2019
SANTA RITA/PB,RIO LARGO/AL,12,0.0,2513703.0,2707701.0,2019
SANTA RITA/PB,SALVADOR/BA,1,4306.0,2513703.0,2927408.0,2019
SANTA RITA/PB,SALVADOR/BA,2,2244.0,2513703.0,2927408.0,2019
SANTA RITA/PB,SALVADOR/BA,3,2406.0,2513703.0,2927408.0,2019
SANTA RITA/PB,SALVADOR/BA,4,1629.0,2513703.0,2927408.0,2019
SANTA RITA/PB,SALVADOR/BA,5,1275.0,2513703.0,2927408.0,2019
SANTA RITA/PB,SALVADOR/BA,6,1918.0,2513703.0,2927408.0,2019
SANTA RITA/PB,SALVADOR/BA,7,4668.0,2513703.0,2927408.0,2019
SANTA RITA/PB,SALVADOR/BA,8,3939.0,2513703.0,2927408.0,2019
SANTA RITA/PB,SALVADOR/BA,9,3760.0,2513703.0,2927408.0,2019
SANTA RITA/PB,SALVADOR/BA,10,4024.0,2513703.0,2927408.0,2019
SANTA RITA/PB,SALVADOR/BA,11,3427.0,2513703.0,2927408.0,2019
SANTA RITA/PB,SALVADOR/BA,12,4791.0,2513703.0,2927408.0,2019
SANTA RITA/PB,SANTA RITA/PB,1,0.0,2513703.0,2513703.0,2019
SANTA RITA/PB,SAO GONCALO DO AMARANTE/RN,6,18.0,2513703.0,2412005.0,2019
SANTA RITA/PB,SAO PAULO/SP,1,8776.0,2513703.0,3550308.0,2019
SANTA RITA/PB,SAO PAULO/SP,2,5451.0,2513703.0,3550308.0,2019
SANTA RITA/PB,SAO PAULO/SP,3,4443.0,2513703.0,3550308.0,2019
SANTA RITA/PB,SAO PAULO/SP,4,4868.0,2513703.0,3550308.0,2019
SANTA RITA/PB,SAO PAULO/SP,5,5040.0,2513703.0,3550308.0,2019
SANTA RITA/PB,SAO PAULO/SP,6,4882.0,2513703.0,3550308.0,2019
SANTA RITA/PB,SAO PAULO/SP,7,629.0,2513703.0,3550308.0,2019
SANTA RITA/PB,SAO PAULO/SP,9,0.0,2513703.0,3550308.0,2019
SANTA ROSA/RS,PORTO ALEGRE/RS,9,19.0,4317202.0,4314902.0,2019
SANTA ROSA/RS,PORTO ALEGRE/RS,10,41.0,4317202.0,4314902.0,2019
SANTA ROSA/RS,PORTO ALEGRE/RS,11,53.0,4317202.0,4314902.0,2019
SANTA ROSA/RS,PORTO ALEGRE/RS,12,111.0,4317202.0,4314902.0,2019
SANTANA DO PARAISO/MG,ARACUAI/MG,6,0.0,3158953.0,3103405.0,2019
SANTANA DO PARAISO/MG,BELO HORIZONTE/MG,1,47.0,3158953.0,3106200.0,2019
SANTANA DO PARAISO/MG,BELO HORIZONTE/MG,2,22.0,3158953.0,3106200.0,2019
SANTANA DO PARAISO/MG,BELO HORIZONTE/MG,4,17.0,3158953.0,3106200.0,2019
SANTANA DO PARAISO/MG,BELO HORIZONTE/MG,5,35.0,3158953.0,3106200.0,2019
SANTANA DO PARAISO/MG,BELO HORIZONTE/MG,6,32.0,3158953.0,3106200.0,2019
SANTANA DO PARAISO/MG,BELO HORIZONTE/MG,9,0.0,3158953.0,3106200.0,2019
SANTANA DO PARAISO/MG,CONFINS/MG,1,5530.0,3158953.0,3117876.0,2019
SANTANA DO PARAISO/MG,CONFINS/MG,2,2888.0,3158953.0,3117876.0,2019
SANTANA DO PARAISO/MG,CONFINS/MG,5,4061.0,3158953.0,3117876.0,2019
SANTANA DO PARAISO/MG,CONFINS/MG,6,5141.0,3158953.0,3117876.0,2019
SANTANA DO PARAISO/MG,CONFINS/MG,7,6450.0,3158953.0,3117876.0,2019
SANTANA DO PARAISO/MG,CONFINS/MG,8,6361.0,3158953.0,3117876.0,2019
SANTANA DO PARAISO/MG,CONFINS/MG,9,6859.0,3158953.0,3117876.0,2019
SANTANA DO PARAISO/MG,CONFINS/MG,10,7324.0,3158953.0,3117876.0,2019
SANTANA DO PARAISO/MG,CONFINS/MG,11,6443.0,3158953.0,3117876.0,2019
SANTANA DO PARAISO/MG,CONFINS/MG,12,5703.0,3158953.0,3117876.0,2019
SANTANA DO PARAISO/MG,GOVERNADOR VALADARES/MG,1,15.0,3158953.0,3127701.0,2019
SANTANA DO PARAISO/MG,GOVERNADOR VALADARES/MG,2,3.0,3158953.0,3127701.0,2019
SANTANA DO PARAISO/MG,GOVERNADOR VALADARES/MG,6,43.0,3158953.0,3127701.0,2019
SANTANA DO PARAISO/MG,SANTANA DO PARAISO/MG,1,0.0,3158953.0,3158953.0,2019
SANTAREM/PA,ALTAMIRA/PA,1,162.0,1506807.0,1500602.0,2019
SANTAREM/PA,ALTAMIRA/PA,2,117.0,1506807.0,1500602.0,2019
SANTAREM/PA,ALTAMIRA/PA,3,185.0,1506807.0,1500602.0,2019
SANTAREM/PA,ALTAMIRA/PA,4,227.0,1506807.0,1500602.0,2019
SANTAREM/PA,ALTAMIRA/PA,5,197.0,1506807.0,1500602.0,2019
SANTAREM/PA,ALTAMIRA/PA,6,176.0,1506807.0,1500602.0,2019
SANTAREM/PA,ALTAMIRA/PA,7,183.0,1506807.0,1500602.0,2019
SANTAREM/PA,ALTAMIRA/PA,8,164.0,1506807.0,1500602.0,2019
SANTAREM/PA,ALTAMIRA/PA,9,192.0,1506807.0,1500602.0,2019
SANTAREM/PA,ALTAMIRA/PA,10,144.0,1506807.0,1500602.0,2019
SANTAREM/PA,ALTAMIRA/PA,11,31.0,1506807.0,1500602.0,2019
SANTAREM/PA,ALTAMIRA/PA,12,49.0,1506807.0,1500602.0,2019
SANTAREM/PA,BELEM/PA,1,9655.0,1506807.0,1501402.0,2019
SANTAREM/PA,BELEM/PA,2,7545.0,1506807.0,1501402.0,2019
SANTAREM/PA,BELEM/PA,3,7588.0,1506807.0,1501402.0,2019
SANTAREM/PA,BELEM/PA,4,7790.0,1506807.0,1501402.0,2019
SANTAREM/PA,BELEM/PA,5,8432.0,1506807.0,1501402.0,2019
SANTAREM/PA,BELEM/PA,6,9297.0,1506807.0,1501402.0,2019
SANTAREM/PA,BELEM/PA,7,13300.0,1506807.0,1501402.0,2019
SANTAREM/PA,BELEM/PA,8,13543.0,1506807.0,1501402.0,2019
SANTAREM/PA,BELEM/PA,9,13697.0,1506807.0,1501402.0,2019
SANTAREM/PA,BELEM/PA,10,14525.0,1506807.0,1501402.0,2019
SANTAREM/PA,BELEM/PA,11,14520.0,1506807.0,1501402.0,2019
SANTAREM/PA,BELEM/PA,12,13773.0,1506807.0,1501402.0,2019
SANTAREM/PA,BRASILIA/DF,1,4396.0,1506807.0,5300108.0,2019
SANTAREM/PA,BRASILIA/DF,2,3617.0,1506807.0,5300108.0,2019
SANTAREM/PA,BRASILIA/DF,3,3263.0,1506807.0,5300108.0,2019
